Date,Gender,WeightClassMap,WeightClass,Location,Fighter,CurrentLoseStreak,CurrentWinStreak,Draws,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,LongestWinStreak,Losses,TotalRoundsFought,TotalTitleBouts,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage,Wins,Stance,HeightCms,ReachCms,WeightLbs,Age,Year,Win,Record,WinRate,WinRatePercentage,FinishRate,ExpPerAge,HeightReachRatio,WinsByDecision,DecisionRate,UFCFights
2024-10-19,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brad Katona,0,1,0,4.84,0.52,0.0,1.88,0.34,2,3,21,1,0,0,4,0,0,0,4,Orthodox,167.64,162.56,135,32,2024,No,4-3-0,0.5714285714285714,57.1%,0.0,0.65625,1.03125,4,1.0,6
2012-12-29,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brad Pickett,0,2,0,20.0,0.33,0.3333,1.3333,0.267,2,1,4,0,0,0,0,1,1,0,2,Orthodox,167.64,172.72,135,34,2012,No,2-1-0,0.6666666666666666,66.7%,1.0,0.11764705882352941,0.9705882352941175,0,0.0,11
2013-08-17,MALE,Light,Bantamweight,"Boston, Massachusetts, USA",Brad Pickett,0,1,0,39.0,0.326,0.2,1.6,0.274,2,2,10,0,0,1,0,1,1,0,3,Orthodox,167.64,172.72,135,34,2013,No,3-2-0,0.6,60.0%,0.6666666666666666,0.29411764705882354,0.9705882352941175,1,0.3333333333333333,11
2014-11-22,MALE,Light,Flyweight,"Austin, Texas, USA",Brad Pickett,1,0,0,35.375,0.3,0.25,1.625,0.359,2,4,18,0,0,1,1,1,1,0,4,Orthodox,167.64,172.72,135,36,2014,No,4-4-0,0.5,50.0%,0.5,0.5,0.9705882352941175,2,0.5,11
2015-07-11,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brad Pickett,2,0,0,37.3333,0.303,0.2222,1.6667,0.343,2,5,21,0,0,1,1,1,1,0,4,Orthodox,167.64,172.72,135,36,2015,No,4-5-0,0.4444444444444444,44.4%,0.5,0.5833333333333334,0.9705882352941175,2,0.5,11
2016-12-17,MALE,Light,Bantamweight,"Sacramento, California, USA",Brad Pickett,1,0,0,33.0,0.308,0.1667,1.5,0.308,2,7,27,0,0,2,1,1,1,0,5,Orthodox,167.64,172.72,135,38,2016,No,5-7-0,0.4166666666666667,41.7%,0.4,0.7105263157894737,0.9705882352941175,3,0.6,11
2019-10-05,MALE,Light,Lightweight,"Melbourne, Victoria, Australia",Brad Riddell,0,0,0,6.07,0.59,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,180.34,155,28,2019,Yes,0-0-0,,nan%,0.0,0.0,0.943661971830986,0,0.0,6
2020-02-22,MALE,Light,Lightweight,"Auckland, New Zealand",Brad Riddell,0,1,0,6.07,0.59,0.0,1.0,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,170.18,180.34,155,28,2020,Yes,1-0-0,1.0,100.0%,0.0,0.10714285714285714,0.943661971830986,1,1.0,6
2021-12-04,MALE,Light,Lightweight,"Las Vegas, Nevada, USA",Brad Riddell,0,4,0,4.71,0.53,0.0,1.77,0.36,4,0,12,0,0,1,3,0,0,0,4,Orthodox,170.18,180.34,155,30,2021,No,4-0-0,1.0,100.0%,0.0,0.4,0.943661971830986,4,1.0,6
2022-11-12,MALE,Light,Lightweight,"New York City, New York, USA",Brad Riddell,2,0,0,4.71,0.53,0.0,1.77,0.36,4,2,16,0,0,1,3,0,0,0,4,Orthodox,170.18,180.34,155,31,2022,No,4-2-0,0.6666666666666666,66.7%,0.0,0.5161290322580645,0.943661971830986,4,1.0,6
2011-07-02,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brad Tavares,0,2,0,20.0,0.61,0.0,1.5,0.25,2,0,4,0,0,0,1,1,0,0,2,Orthodox,185.42,187.96,185,23,2011,No,2-0-0,1.0,100.0%,0.5,0.17391304347826086,0.9864864864864864,1,0.5,19
2012-05-15,MALE,Medium,Middleweight,"Fairfax, Virginia, USA",Brad Tavares,1,0,0,17.6667,0.537,0.0,1.3333,0.25,2,1,7,0,0,0,1,1,0,0,2,Orthodox,185.42,187.96,185,24,2012,Yes,2-1-0,0.6666666666666666,66.7%,0.5,0.2916666666666667,0.9864864864864864,1,0.5,19
2013-03-02,MALE,Medium,Middleweight,"Saitama, Japan",Brad Tavares,0,2,0,35.0,0.464,0.0,2.2,0.364,2,1,13,0,0,1,2,1,0,0,4,Orthodox,185.42,187.96,185,25,2013,Yes,4-1-0,0.8,80.0%,0.25,0.52,0.9864864864864864,3,0.75,19
2014-08-16,MALE,Medium,Middleweight,"Bangor, Maine, USA",Brad Tavares,1,0,0,43.0,0.427,0.0,1.4444,0.227,5,2,25,0,0,1,5,1,0,0,7,Orthodox,185.42,187.96,185,26,2014,No,7-2-0,0.7777777777777778,77.8%,0.14285714285714285,0.9615384615384616,0.9864864864864864,6,0.8571428571428571,19
2015-05-09,MALE,Medium,Middleweight,"Adelaide, South Australia, Australia",Brad Tavares,0,1,0,41.9091,0.425,0.0,1.2727,0.276,5,3,30,0,0,1,6,1,0,0,8,Orthodox,185.42,187.96,185,27,2015,No,8-3-0,0.7272727272727273,72.7%,0.125,1.1111111111111112,0.9864864864864864,7,0.875,19
2016-09-10,MALE,Medium,Middleweight,"Cleveland, Ohio, USA",Brad Tavares,1,0,0,38.5833,0.413,0.0,1.1667,0.253,5,4,31,0,0,1,6,1,0,0,8,Orthodox,185.42,187.96,185,28,2016,Yes,8-4-0,0.6666666666666666,66.7%,0.125,1.1071428571428572,0.9864864864864864,7,0.875,19
2017-10-07,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brad Tavares,0,2,0,38.5714,0.418,0.0,1.0714,0.241,5,4,37,0,0,2,7,1,0,0,10,Orthodox,185.42,187.96,185,29,2017,Yes,10-4-0,0.7142857142857143,71.4%,0.1,1.2758620689655173,0.9864864864864864,9,0.9,19
2018-07-06,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brad Tavares,0,4,0,41.0,0.427,0.0,0.9375,0.211,5,4,43,0,0,2,8,2,0,0,12,Orthodox,185.42,187.96,185,30,2018,No,12-4-0,0.75,75.0%,0.16666666666666666,1.4333333333333333,0.9864864864864864,10,0.8333333333333334,19
2021-07-10,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brad Tavares,0,1,0,3.18,0.42,0.0,0.91,0.27,5,6,52,0,0,2,9,2,0,0,13,Orthodox,185.42,187.96,185,33,2021,Yes,13-6-0,0.6842105263157895,68.4%,0.15384615384615385,1.5757575757575757,0.9864864864864864,11,0.8461538461538461,19
2022-07-02,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brad Tavares,0,2,0,3.38,0.43,0.0,0.78,0.26,5,6,55,0,0,3,9,2,0,0,14,Orthodox,185.42,187.96,185,34,2022,No,14-6-0,0.7,70.0%,0.14285714285714285,1.6176470588235294,0.9864864864864864,12,0.8571428571428571,19
2023-08-19,MALE,Medium,Middleweight,"Boston, Massachusetts, USA",Brad Tavares,2,0,0,3.38,0.43,0.0,0.78,0.26,5,8,59,0,0,3,9,2,0,0,14,Orthodox,185.42,187.96,185,35,2023,Yes,14-8-0,0.6363636363636364,63.6%,0.14285714285714285,1.6857142857142857,0.9864864864864864,12,0.8571428571428571,19
2024-02-10,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brad Tavares,0,1,0,3.38,0.43,0.0,0.78,0.26,5,8,62,0,0,3,10,2,0,0,15,Orthodox,185.42,187.96,185,36,2024,No,15-8-0,0.6521739130434783,65.2%,0.13333333333333333,1.7222222222222223,0.9864864864864864,13,0.8666666666666667,19
2021-08-28,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brady Hiestand,0,0,0,4.4,0.49,0.0,6.0,0.54,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,135,22,2021,No,0-0-0,,nan%,0.0,0.0,0.9577464788732394,0,0.0,4
2022-11-19,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brady Hiestand,1,0,0,2.7,0.5,1.1,4.8,0.46,0,1,3,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,135,23,2022,Yes,0-1-0,0.0,0.0%,0.0,0.13043478260869565,0.9577464788732394,0,0.0,4
2023-04-22,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brady Hiestand,0,1,0,2.7,0.5,1.1,4.8,0.46,1,1,6,0,0,0,1,0,0,0,1,Orthodox,172.72,180.34,135,23,2023,Yes,1-1-0,0.5,50.0%,0.0,0.2608695652173913,0.9577464788732394,1,1.0,4
2024-06-15,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brady Hiestand,0,2,0,2.7,0.5,1.1,4.8,0.46,2,1,9,0,0,0,1,1,0,0,2,Orthodox,172.72,180.34,135,25,2024,Yes,2-1-0,0.6666666666666666,66.7%,0.5,0.36,0.9577464788732394,1,0.5,4
2018-09-08,MALE,Light,Featherweight,"Dallas, Texas, USA",Brandon Davis,1,0,0,60.3333,0.353,0.0,0.3333,0.333,1,2,9,0,0,0,1,0,0,0,1,Orthodox,177.8,182.88,135,28,2018,No,1-2-0,0.3333333333333333,33.3%,0.0,0.32142857142857145,0.9722222222222223,1,1.0,6
2019-09-28,MALE,Light,Featherweight,"Copenhagen, Denmark",Brandon Davis,1,0,0,4.65,0.35,0.1,0.71,0.45,1,4,16,0,0,0,1,0,1,0,2,Orthodox,177.8,182.88,135,29,2019,No,2-4-0,0.3333333333333333,33.3%,0.5,0.5517241379310345,0.9722222222222223,1,0.5,6
2021-10-16,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brandon Davis,2,0,0,4.68,0.35,0.1,0.74,0.42,1,5,22,0,0,0,2,0,1,0,3,Orthodox,177.8,182.88,135,31,2021,No,3-5-0,0.375,37.5%,0.3333333333333333,0.7096774193548387,0.9722222222222223,2,0.6666666666666666,6
2022-10-15,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brandon Davis,3,0,0,4.68,0.35,0.1,0.74,0.42,1,6,23,0,0,0,2,0,1,0,3,Orthodox,177.8,182.88,135,32,2022,No,3-6-0,0.3333333333333333,33.3%,0.3333333333333333,0.71875,0.9722222222222223,2,0.6666666666666666,6
2016-12-03,MALE,Light,Flyweight,"Las Vegas, Nevada, USA",Brandon Moreno,0,1,0,8.0,0.72,2.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,Orthodox,170.18,177.8,125,22,2016,Yes,1-0-0,1.0,100.0%,1.0,0.045454545454545456,0.9571428571428571,0,0.0,10
2017-08-05,MALE,Light,Flyweight,"Mexico City, Distrito Federal, Mexico",Brandon Moreno,0,3,0,28.6667,0.47,1.3333,2.0,0.46,3,0,6,0,0,1,0,0,2,0,3,Orthodox,170.18,177.8,125,23,2017,No,3-0-0,1.0,100.0%,0.6666666666666666,0.2608695652173913,0.9571428571428571,1,0.3333333333333333,10
2018-05-19,MALE,Light,Flyweight,"Santiago, Chile",Brandon Moreno,1,0,0,32.75,0.42,1.0,2.5,0.47,3,1,11,0,0,1,0,0,2,0,3,Orthodox,170.18,177.8,125,24,2018,No,3-1-0,0.75,75.0%,0.6666666666666666,0.4583333333333333,0.9571428571428571,1,0.3333333333333333,10
2020-03-14,MALE,Light,Flyweight,"Brasilia, Distrito Federal, Brazil",Brandon Moreno,0,1,1,3.12,0.34,0.6,2.02,0.43,3,2,20,0,0,1,1,0,2,0,4,Orthodox,170.18,177.8,125,26,2020,Yes,4-2-1,0.5714285714285714,57.1%,0.5,0.7692307692307693,0.9571428571428571,2,0.5,10
2021-06-12,MALE,Light,Flyweight,"Glendale, Arizona, USA",Brandon Moreno,0,3,2,3.44,0.39,0.8,2.05,0.47,3,2,29,1,0,1,2,1,2,0,6,Orthodox,170.18,177.8,125,27,2021,Yes,6-2-2,0.6,60.0%,0.5,1.0740740740740742,0.9571428571428571,3,0.5,10
2022-07-30,MALE,Light,Flyweight,"Dallas, Texas, USA",Brandon Moreno,1,0,2,3.87,0.44,0.5,1.74,0.46,3,3,37,5,0,1,2,1,3,0,7,Orthodox,170.18,177.8,125,28,2022,Yes,7-3-2,0.5833333333333334,58.3%,0.5714285714285714,1.3214285714285714,0.9571428571428571,3,0.42857142857142855,10
2024-11-02,MALE,Light,Flyweight,"Edmonton, Alberta, Canada",Brandon Moreno,2,0,2,3.99,0.43,0.4,1.59,0.46,3,5,53,6,0,1,2,3,3,0,9,Orthodox,170.18,177.8,125,30,2024,Yes,9-5-2,0.5625,56.2%,0.6666666666666666,1.7666666666666666,0.9571428571428571,3,0.3333333333333333,10
2020-05-30,MALE,Light,Flyweight,"Las Vegas, Nevada, USA",Brandon Royval,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,175.26,172.72,125,27,2020,Yes,0-0-0,,nan%,0.0,0.0,1.0147058823529411,0,0.0,6
2021-08-21,MALE,Light,Flyweight,"Las Vegas, Nevada, USA",Brandon Royval,1,0,0,3.44,0.41,1.7,1.16,1.0,2,1,5,0,0,0,0,0,2,0,2,Southpaw,175.26,172.72,125,29,2021,No,2-1-0,0.6666666666666666,66.7%,1.0,0.1724137931034483,1.0147058823529411,0,0.0,6
2022-05-07,MALE,Light,Flyweight,"Phoenix, Arizona, USA",Brandon Royval,0,1,0,4.33,0.36,1.1,0.47,0.6,2,2,10,1,0,1,0,0,2,0,3,Southpaw,175.26,172.72,125,29,2022,Yes,3-2-0,0.6,60.0%,0.6666666666666666,0.3448275862068966,1.0147058823529411,1,0.3333333333333333,6
2023-04-15,MALE,Light,Flyweight,"Kansas City, Missouri, USA",Brandon Royval,0,2,0,4.33,0.36,1.1,0.47,0.6,2,2,11,1,0,1,0,0,3,0,4,Southpaw,175.26,172.72,125,30,2023,Yes,4-2-0,0.6666666666666666,66.7%,0.75,0.36666666666666664,1.0147058823529411,1,0.25,6
2024-02-24,MALE,Light,Flyweight,"Mexico City, Distrito Federal, Mexico",Brandon Royval,1,0,0,4.33,0.36,1.1,0.47,0.6,3,3,17,1,0,1,0,1,3,0,5,Southpaw,175.26,172.72,125,31,2024,Yes,5-3-0,0.625,62.5%,0.8,0.5483870967741935,1.0147058823529411,1,0.2,6
2013-11-09,MALE,Medium,Welterweight,"Goiania, Goias, Brazil",Brandon Thatch,0,1,0,17.0,0.65,0.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,1,Switch,187.96,187.96,170,28,2013,Yes,1-0-0,1.0,100.0%,1.0,0.03571428571428571,1.0,0,0.0,4
2015-07-11,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Brandon Thatch,1,0,0,24.3333,0.457,0.0,1.0,0.553,2,1,6,0,0,0,0,2,0,0,2,Switch,187.96,187.96,170,29,2015,No,2-1-0,0.6666666666666666,66.7%,1.0,0.20689655172413793,1.0,0,0.0,4
2016-03-05,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Brandon Thatch,2,0,0,20.25,0.485,0.0,0.75,0.415,2,2,7,0,0,0,0,2,0,0,2,Switch,187.96,187.96,170,30,2016,No,2-2-0,0.5,50.0%,1.0,0.23333333333333334,1.0,0,0.0,4
2010-03-21,MALE,Heavy,Light Heavyweight,"Broomfield, Colorado, USA",Brandon Vera,1,0,0,30.7273,0.573,0.0909,0.5455,0.364,4,4,23,0,0,0,2,4,1,0,7,Orthodox,190.5,193.04,230,32,2010,No,7-4-0,0.6363636363636364,63.6%,0.7142857142857143,0.71875,0.986842105263158,2,0.2857142857142857,4
2011-10-29,MALE,Heavy,Light Heavyweight,"Las Vegas, Nevada, USA",Brandon Vera,3,0,0,27.8462,0.565,0.0769,0.4615,0.308,4,6,27,0,0,0,2,4,1,0,7,Orthodox,190.5,193.04,230,34,2011,Yes,7-6-0,0.5384615384615384,53.8%,0.7142857142857143,0.7941176470588235,0.986842105263158,2,0.2857142857142857,4
2012-08-04,MALE,Heavy,Light Heavyweight,"Los Angeles, California, USA",Brandon Vera,0,1,0,28.2143,0.561,0.0714,0.5,0.321,4,6,30,0,0,0,3,4,1,0,8,Orthodox,190.5,193.04,230,34,2012,No,8-6-0,0.5714285714285714,57.1%,0.625,0.8823529411764706,0.986842105263158,3,0.375,4
2013-08-31,MALE,Heavy,Heavyweight,"Milwaukee, Wisconsin, USA",Brandon Vera,1,0,0,30.8,0.565,0.1333,0.5333,0.333,4,7,34,0,0,0,3,4,1,0,8,Orthodox,190.5,193.04,230,35,2013,No,8-7-0,0.5333333333333333,53.3%,0.625,0.9714285714285714,0.986842105263158,3,0.375,4
2019-10-18,MALE,Medium,Middleweight,"Boston, Massachusetts, USA",Brendan Allen,0,0,0,2.0,0.53,6.2,3.74,0.42,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,190.5,185,23,2019,Yes,0-0-0,,nan%,0.0,0.0,0.9866666666666667,0,0.0,13
2020-06-27,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brendan Allen,0,2,0,2.62,0.59,4.5,2.68,0.37,2,0,3,0,0,0,0,1,1,0,2,Orthodox,187.96,190.5,185,24,2020,Yes,2-0-0,1.0,100.0%,1.0,0.125,0.9866666666666667,0,0.0,13
2021-12-04,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brendan Allen,0,2,0,3.98,0.53,1.4,1.74,0.47,4,1,13,0,0,0,2,1,3,0,6,Orthodox,187.96,190.5,185,25,2021,No,6-1-0,0.8571428571428571,85.7%,0.6666666666666666,0.52,0.9866666666666667,2,0.3333333333333333,13
2022-10-01,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brendan Allen,0,2,0,3.98,0.53,1.4,1.74,0.47,4,2,20,0,0,0,3,1,4,0,8,Orthodox,187.96,190.5,185,26,2022,Yes,8-2-0,0.8,80.0%,0.625,0.7692307692307693,0.9866666666666667,3,0.375,13
2023-11-18,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Brendan Allen,0,5,0,3.98,0.53,1.4,1.74,0.47,5,2,25,0,0,0,3,1,7,0,11,Orthodox,187.96,190.5,185,27,2023,Yes,11-2-0,0.8461538461538461,84.6%,0.7272727272727273,0.9259259259259259,0.9866666666666667,3,0.2727272727272727,13
2024-09-28,MALE,Medium,Middleweight,"Paris, Ile-de-France, France",Brendan Allen,0,7,0,3.79,0.53,1.3,1.67,0.39,7,2,33,0,0,1,3,1,8,0,13,Orthodox,187.96,190.5,185,28,2024,No,13-2-0,0.8666666666666667,86.7%,0.6923076923076923,1.1785714285714286,0.9866666666666667,4,0.3076923076923077,13
2010-10-23,MALE,Heavy,Heavyweight,"Anaheim, California, USA",Brendan Schaub,0,2,0,15.6667,0.59,0.0,0.0,0.0,2,1,3,1,0,0,0,2,0,0,2,Orthodox,193.04,198.12,245,27,2010,Yes,2-1-0,0.6666666666666666,66.7%,1.0,0.1111111111111111,0.9743589743589743,0,0.0,8
2012-04-21,MALE,Heavy,Heavyweight,"Atlanta, Georgia, USA",Brendan Schaub,1,0,0,25.1667,0.458,0.0,0.6667,0.083,4,2,10,1,0,0,1,3,0,0,4,Orthodox,193.04,198.12,245,29,2012,No,4-2-0,0.6666666666666666,66.7%,0.75,0.3448275862068966,0.9743589743589743,1,0.25,8
2013-09-21,MALE,Heavy,Heavyweight,"Toronto, Ontario, Canada",Brendan Schaub,0,1,0,22.25,0.481,0.125,1.125,0.14,4,3,14,1,0,0,2,3,0,0,5,Orthodox,193.04,198.12,245,30,2013,Yes,5-3-0,0.625,62.5%,0.6,0.4666666666666667,0.9743589743589743,2,0.4,8
2014-12-06,MALE,Heavy,Heavyweight,"Las Vegas, Nevada, USA",Brendan Schaub,1,0,0,22.2,0.465,0.2,1.1,0.232,4,4,18,1,0,0,2,3,1,0,6,Orthodox,193.04,198.12,245,31,2014,No,6-4-0,0.6,60.0%,0.6666666666666666,0.5806451612903226,0.9743589743589743,2,0.3333333333333333,8
2017-12-01,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brett Johns,0,2,0,52.5,0.57,0.5,7.0,0.665,2,0,6,0,0,0,2,0,0,0,2,Orthodox,170.18,180.34,135,25,2017,Yes,2-0-0,1.0,100.0%,0.0,0.24,0.943661971830986,2,1.0,5
2018-08-04,MALE,Light,Bantamweight,"Los Angeles, California, USA",Brett Johns,1,0,0,33.25,0.388,0.5,3.75,0.383,3,1,10,0,0,0,2,0,1,0,3,Orthodox,170.18,180.34,135,26,2018,No,3-1-0,0.75,75.0%,0.3333333333333333,0.38461538461538464,0.943661971830986,2,0.6666666666666666,5
2020-07-18,MALE,Light,Bantamweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Brett Johns,0,1,0,3.3,0.48,1.0,4.29,0.52,3,2,16,0,0,0,2,0,2,0,4,Orthodox,170.18,180.34,135,28,2020,Yes,4-2-0,0.6666666666666666,66.7%,0.5,0.5714285714285714,0.943661971830986,2,0.5,5
2011-12-10,MALE,Medium,Welterweight,"Toronto, Ontario, Canada",Brian Ebersole,0,2,0,25.5,0.655,0.5,2.0,0.25,2,0,4,0,0,0,1,1,0,0,2,Southpaw,182.88,185.42,170,31,2011,Yes,2-0-0,1.0,100.0%,0.5,0.12903225806451613,0.9863013698630138,1,0.5,7
2012-07-21,MALE,Medium,Welterweight,"Calgary, Alberta, Canada",Brian Ebersole,0,4,0,28.25,0.638,0.25,2.0,0.265,4,0,10,0,0,1,2,1,0,0,4,Southpaw,182.88,185.42,170,31,2012,No,4-0-0,1.0,100.0%,0.25,0.3225806451612903,0.9863013698630138,3,0.75,7
2013-11-16,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Brian Ebersole,1,0,0,29.6,0.588,0.2,1.8,0.224,4,1,13,0,0,1,2,1,0,0,4,Southpaw,182.88,185.42,170,32,2013,No,4-1-0,0.8,80.0%,0.25,0.40625,0.9863013698630138,3,0.75,7
2014-09-27,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Brian Ebersole,2,0,0,31.6667,0.55,0.1667,1.5,0.187,4,2,16,0,0,1,2,1,0,0,4,Southpaw,182.88,185.42,170,33,2014,Yes,4-2-0,0.6666666666666666,66.7%,0.25,0.48484848484848486,0.9863013698630138,3,0.75,7
2015-06-06,MALE,Medium,Welterweight,"New Orleans, Louisiana, USA",Brian Ebersole,0,1,0,34.1429,0.546,0.1429,1.4286,0.189,4,2,19,0,0,2,2,1,0,0,5,Southpaw,182.88,185.42,170,34,2015,No,5-2-0,0.7142857142857143,71.4%,0.2,0.5588235294117647,0.9863013698630138,4,0.8,7
2017-10-21,MALE,Light,Bantamweight,"Gdansk, Poland",Brian Kelleher,1,0,0,6.0,0.38,0.5,0.5,0.165,1,1,2,0,0,0,0,0,1,0,1,Switch,167.64,167.64,135,31,2017,Yes,1-1-0,0.5,50.0%,1.0,0.06451612903225806,1.0,0,0.0,11
2018-12-29,MALE,Light,Bantamweight,"Los Angeles, California, USA",Brian Kelleher,1,0,0,47.0,0.422,0.4,0.8,0.348,2,2,11,0,0,0,1,1,1,0,3,Switch,167.64,167.64,135,32,2018,No,3-2-0,0.6,60.0%,0.6666666666666666,0.34375,1.0,1,0.3333333333333333,11
2020-06-06,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Brian Kelleher,0,2,0,4.65,0.43,0.8,1.26,0.23,2,3,15,0,0,0,1,2,2,0,5,Switch,167.64,167.64,145,33,2020,No,5-3-0,0.625,62.5%,0.8,0.45454545454545453,1.0,1,0.2,11
2021-08-21,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brian Kelleher,1,0,0,3.63,0.4,0.9,1.28,0.33,2,5,22,0,0,0,1,2,3,0,6,Switch,167.64,167.64,135,35,2021,Yes,6-5-0,0.5454545454545454,54.5%,0.8333333333333334,0.6285714285714286,1.0,1,0.16666666666666666,11
2022-06-25,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Brian Kelleher,1,0,0,3.31,0.41,0.7,1.68,0.41,2,6,29,0,0,0,3,2,3,0,8,Switch,167.64,167.64,135,35,2022,No,8-6-0,0.5714285714285714,57.1%,0.625,0.8285714285714286,1.0,3,0.375,11
2015-06-06,MALE,Light,Featherweight,"New Orleans, Louisiana, USA",Brian Ortega,1,0,0,3.0,0.5,2.0,1.0,0.33,0,1,1,0,0,0,0,0,0,0,0,Switch,172.72,175.26,145,24,2015,Yes,0-1-0,0.0,0.0%,0.0,0.041666666666666664,0.9855072463768116,0,0.0,11
2016-06-04,MALE,Light,Featherweight,"Los Angeles, California, USA",Brian Ortega,0,2,0,24.3333,0.387,1.6667,0.3333,0.11,2,1,7,0,0,0,0,1,1,0,2,Switch,172.72,175.26,145,25,2016,Yes,2-1-0,0.6666666666666666,66.7%,1.0,0.28,0.9855072463768116,0,0.0,11
2017-12-09,MALE,Light,Featherweight,"Fresno, California, USA",Brian Ortega,0,4,0,40.0,0.354,1.2,0.2,0.066,4,1,13,0,0,0,0,2,2,0,4,Switch,172.72,175.26,145,26,2017,Yes,4-1-0,0.8,80.0%,1.0,0.5,0.9855072463768116,0,0.0,11
2018-12-08,MALE,Light,Featherweight,"Toronto, Ontario, Canada",Brian Ortega,0,6,0,35.5714,0.347,1.1429,0.1429,0.047,6,1,16,0,0,0,0,3,3,0,6,Switch,172.72,175.26,145,27,2018,No,6-1-0,0.8571428571428571,85.7%,1.0,0.5925925925925926,0.9855072463768116,0,0.0,11
2021-09-25,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Brian Ortega,0,1,0,4.15,0.38,1.2,0.87,0.24,6,1,25,1,0,0,1,3,3,0,7,Switch,172.72,175.26,145,30,2021,No,7-1-0,0.875,87.5%,0.8571428571428571,0.8333333333333334,0.9855072463768116,1,0.14285714285714285,11
2022-07-16,MALE,Light,Featherweight,"Elmont, New York, USA",Brian Ortega,1,0,0,4.07,0.38,1.2,1.17,0.27,6,2,30,2,0,0,1,3,3,0,7,Switch,172.72,175.26,145,31,2022,No,7-2-0,0.7777777777777778,77.8%,0.8571428571428571,0.967741935483871,0.9855072463768116,1,0.14285714285714285,11
2024-09-14,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Brian Ortega,0,1,0,4.08,0.37,1.1,1.07,0.26,6,3,34,2,0,0,1,3,4,0,8,Switch,172.72,175.26,145,33,2024,No,8-3-0,0.7272727272727273,72.7%,0.875,1.0303030303030303,0.9855072463768116,1,0.125,11
2010-08-01,MALE,Medium,Middleweight,"San Diego, California, USA",Brian Stann,1,0,0,23.25,0.348,0.0,0.0,0.0,2,2,10,0,0,0,2,0,0,0,2,Orthodox,185.42,187.96,205,29,2010,Yes,2-2-0,0.5,50.0%,0.0,0.3448275862068966,0.9864864864864864,2,1.0,7
2011-10-08,MALE,Medium,Middleweight,"Houston, Texas, USA",Brian Stann,0,3,0,30.4286,0.436,0.4286,0.0,0.0,3,2,16,0,0,0,2,2,1,0,5,Orthodox,185.42,187.96,205,31,2011,No,5-2-0,0.7142857142857143,71.4%,0.6,0.5161290322580645,0.9864864864864864,2,0.4,7
2012-09-22,MALE,Medium,Middleweight,"Toronto, Ontario, Canada",Brian Stann,0,1,0,25.8889,0.427,0.3333,0.0,0.0,3,3,19,0,0,0,2,3,1,0,6,Orthodox,185.42,187.96,205,31,2012,No,6-3-0,0.6666666666666666,66.7%,0.6666666666666666,0.6129032258064516,0.9864864864864864,2,0.3333333333333333,7
