NumberOfRounds,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,label,Gender_MALE,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_OpenStance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,RedStance_OpenStance,BetterRank_Red,BetterRank_Blue,BetterRank_neither,FinishRate,WinRatio,ExpPerYear,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate
3,0,0,-1,1,3,3,0,1,0,5.08,2.54,-8,0,1,0,1,0,0,1,0,0,0,0,0,1,0.16666666666666663,-0.23809523809523808,0.17063492063492064,0.9866666666666667,0.013513513513513598,0,-0.16666666666666669
3,-3,1,0,13,7,56,1,6,2,-5.08,2.54,8,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.08333333333333337,0.04621848739495804,1.2357723577235773,0.9875,-0.037183544303797555,5,0.08333333333333331
3,1,0,-3,-1,2,1,-4,0,0,0.0,-7.62,-1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0222222222222222,-0.10416666666666663,0.06349206349206349,1.05,0.04841269841269846,-1,-0.022222222222222254
3,-2,0,1,5,1,6,-1,6,0,7.62,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.08116883116883117,0.11217948717948723,1.0,0.040000000000000036,-1,-0.33333333333333337
5,1,-3,2,-6,-3,-22,0,2,-4,0.0,2.54,-7,0,1,0,1,0,0,1,0,0,0,1,0,0,0.36363636363636365,0.0267857142857143,-0.5357142857142857,0.9863013698630138,-0.01350837138508365,-4,-0.36363636363636365
3,0,5,4,7,0,4,0,-2,8,-2.54,0.0,-1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.1923076923076923,0.1166666666666667,0.1785714285714286,1.0,-0.013333333333333308,1,-0.1923076923076923
3,0,2,2,3,1,4,0,2,2,-10.16,-2.54,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0.5,-0.1428571428571429,0.11494252873563221,1.0138888888888888,-0.041856925418569335,-1,-0.5
3,0,0,1,3,1,10,0,2,1,-2.54,5.08,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.30000000000000004,-0.16666666666666663,0.33763440860215055,0.974025974025974,-0.03861471861471877,0,-0.3
3,-1,1,0,0,0,-1,0,-1,1,7.62,5.08,6,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,-0.054621848739495785,0.9718309859154929,0.01449275362318836,0,0.0
3,1,-3,0,1,2,1,0,3,1,-10.16,-10.16,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,-0.11428571428571432,-0.11546840958605664,1.056338028169014,-0.0015023474178403884,-3,-0.6666666666666667
3,-1,0,-2,-6,-9,-30,0,-4,0,2.54,-7.62,2,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.6666666666666666,-0.4,-1.0,1.0416666666666667,0.05444444444444463,-2,-0.3333333333333333
3,3,-1,1,3,3,17,0,2,0,0.0,-12.7,2,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.25,-0.4285714285714286,0.5642857142857143,1.064102564102564,0.05869632375656475,1,0.25
3,3,-5,0,-1,2,-3,0,-2,3,17.78,2.54,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0.26666666666666666,-0.19444444444444442,-0.12643678160919547,0.9863013698630138,0.08314307458143078,-2,-0.2666666666666666
3,2,-1,0,-2,4,3,0,0,0,2.54,-7.62,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0.1333333333333333,-0.380952380952381,0.07196969696969702,1.0428571428571427,0.05303326810176123,-2,-0.13333333333333341
3,0,-2,-2,-2,-1,-8,0,0,0,10.16,5.08,-1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.25,-0.27216748768472904,0.9705882352941175,0.029857397504456262,-2,0.0
3,0,0,2,3,1,12,0,1,0,5.08,10.16,-2,0,1,0,0,1,0,1,0,0,0,0,0,1,0.3333333333333333,0.5,0.3705627705627706,0.9428571428571427,-0.028571428571428692,2,0.6666666666666666
3,0,0,0,0,0,1,0,-1,0,2.54,7.62,-7,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5,0.0,0.07516339869281044,0.9571428571428571,-0.028571428571428692,1,0.5
3,1,-2,1,1,2,6,0,0,0,0.0,-5.08,3,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.16666666666666669,-0.4,0.17972350230414746,1.028169014084507,0.027011383368705233,1,0.16666666666666663
5,0,4,4,-1,1,8,-2,-6,0,-12.7,-10.16,4,1,1,1,0,0,0,0,0,1,0,1,0,0,-0.5363636363636364,-0.08333333333333326,0.1212121212121211,1.0588235294117647,-0.015522875816993631,5,0.5363636363636364
5,1,-5,4,4,0,23,9,4,0,0.0,0.0,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0.25,0.07272727272727275,0.4731182795698925,1.0,0.0,0,-0.25
3,0,3,-2,-4,-1,-22,-2,-1,-3,7.62,7.62,-4,1,1,1,0,0,0,0,0,1,0,1,0,0,-0.125,-0.06060606060606066,-0.6165099268547545,0.9583333333333333,0.0006038647342995196,0,0.125
3,0,-1,-1,-1,0,-6,0,2,-1,-7.62,-20.32,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0.41666666666666663,-0.050000000000000044,-0.27428571428571435,1.1159420289855073,0.06644080557124055,-2,-0.4166666666666667
3,2,-1,1,4,4,10,0,2,0,2.54,20.32,7,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.4,0.0,0.26875,0.8904109589041096,-0.09757639620653302,2,0.4
3,0,3,1,-1,-3,-12,-1,-3,-1,-5.08,-2.54,-3,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.5,0.16239316239316237,-0.265151515151515,1.0149253731343284,-0.014705882352941124,3,0.5
3,0,-3,-1,1,2,14,0,0,0,12.7,5.08,-2,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.19999999999999996,-0.2857142857142857,0.5287356321839081,0.9733333333333333,0.041095890410958735,1,0.2
3,0,0,-1,-2,0,-5,0,-1,0,0.0,-2.54,5,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,-0.25,-0.22666666666666666,1.0158730158730158,0.015625,-1,0.33333333333333337
3,1,-1,2,2,-1,3,0,1,-1,-5.08,-15.24,-6,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.6666666666666667,0.4166666666666667,0.2142857142857143,1.0923076923076924,0.05633802816901401,2,0.6666666666666666
3,0,-1,0,-1,2,6,0,0,-2,-5.08,5.08,12,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.4166666666666667,-0.30000000000000004,-0.01018675721561968,0.9710144927536233,-0.0588362535150333,1,0.41666666666666663
5,-2,1,-1,-9,-6,-38,-1,-3,-2,0.0,2.54,-7,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.033333333333333326,0.17532467532467533,-0.8870967741935484,0.9861111111111112,-0.013693270735524177,-4,0.033333333333333326
3,0,3,1,-12,-10,-44,-4,-4,-3,7.62,7.62,-5,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.12941176470588234,0.37037037037037035,-1.2997685185185186,0.9538461538461538,0.0007444168734491718,-5,0.12941176470588234
3,0,-1,-1,-2,2,9,0,-4,0,-2.54,-10.16,1,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.5,-0.25,0.26041666666666663,1.056338028169014,0.040000000000000036,2,0.5
3,0,0,0,-1,-2,-2,0,1,-3,-2.54,-7.62,-1,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.3,0.05555555555555558,-0.03921568627450989,1.0447761194029852,0.028571428571428692,1,0.30000000000000004
3,0,0,-1,-2,-1,-8,0,-1,0,0.0,-2.54,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0.33333333333333337,-0.09999999999999998,-0.27586206896551724,1.0144927536231885,0.014285714285714346,-1,-0.3333333333333333
3,0,-2,-2,-3,-2,-15,-1,-2,0,0.0,5.08,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0.25,0.33333333333333337,-0.6309523809523809,0.9729729729729729,-0.025900900900900914,-1,-0.25
3,0,0,-1,-1,0,-3,0,-1,0,5.08,-2.54,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.5,-0.10714285714285714,1.0142857142857142,0.04205231388329966,0,0.0
3,0,2,2,2,-1,2,0,0,0,0.0,-7.62,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.5,0.05913043478260871,1.0447761194029852,0.04285714285714293,1,-0.33333333333333337
3,2,-3,-3,-5,1,-7,-2,0,-3,5.08,-2.54,0,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.6,-0.8333333333333334,-0.25925925925925924,1.0142857142857142,0.04205231388329966,-2,-0.4
3,0,0,1,3,2,15,0,-1,0,-2.54,-22.86,6,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8,-0.04166666666666663,0.38719211822660093,1.1525423728813557,0.12437686939182435,4,0.8
3,1,-1,-4,-5,-1,-14,0,-1,-2,0.0,5.08,-9,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5,-0.25,-0.36742424242424243,0.9733333333333333,-0.02630136986301379,-2,0.5
3,0,0,0,0,0,0,0,0,0,-10.16,-2.54,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0142857142857142,-0.04285714285714293,0,0.0
5,-1,8,5,-2,-7,-29,-1,-4,1,5.08,-5.08,-9,1,1,0,1,0,0,0,0,1,0,1,0,0,-0.22499999999999998,0.4117647058823529,-0.5798387096774195,1.0266666666666668,0.05125541125541122,1,0.22499999999999998
3,0,-1,1,-7,-11,-54,0,-2,0,-5.08,-7.62,-10,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.04999999999999999,0.23428571428571432,-1.2166224580017684,1.0491803278688525,0.015625,-5,0.050000000000000044
3,0,0,0,0,0,0,0,0,0,0.0,-2.54,4,1,1,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0131578947368423,0.012645249487354793,0,0.0
3,0,0,0,0,0,0,0,0,0,0.0,15.24,-7,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.9166666666666666,-0.08459595959595978,0,0.0
3,0,4,-2,-17,-10,-74,0,-4,-2,-7.62,-2.54,-12,1,1,1,0,0,0,1,0,0,0,1,0,0,0.036363636363636376,0.3125,-1.8313513513513513,1.0126582278481013,-0.02610759493670889,-11,-0.036363636363636376
3,0,0,-2,4,5,20,0,-4,9,-5.08,5.08,10,1,1,0,1,0,0,1,0,0,0,0,0,1,0.1428571428571429,-0.08636363636363631,0.33119658119658113,0.974025974025974,-0.051948051948052076,-1,-0.14285714285714285
3,2,-1,1,0,-1,-4,0,0,0,0.0,5.08,-1,1,1,1,0,0,0,0,0,1,0,0,0,1,0.0,0.09999999999999998,-0.14,0.9722222222222223,-0.027380952380952395,0,0.0
3,1,-1,-1,-2,0,0,0,-1,-1,-10.16,-7.62,3,0,1,1,0,0,0,0,0,1,0,0,0,1,-1.0,-0.6666666666666666,-0.009090909090909094,1.0405405405405406,-0.014040014040013982,0,0.0
3,0,0,-1,-2,-2,-12,0,-3,0,2.54,10.16,-7,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,0.0,-0.33999999999999997,0.9452054794520548,-0.042684137383363185,1,1.0
3,1,-1,2,2,1,7,0,1,0,-15.24,-7.62,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0.3333333333333333,-0.25,0.21794871794871792,1.0447761194029852,-0.046055437100213203,1,-0.33333333333333337
3,1,-1,0,1,3,9,0,1,-1,-2.54,-5.08,2,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.5,-0.6,0.26286764705882354,1.03125,0.015625,1,0.5
5,1,-7,2,6,3,42,10,1,-1,7.62,10.16,5,0,1,0,0,1,0,0,0,1,0,1,0,0,-0.32967032967032966,-0.1875,1.1142857142857143,0.9500000000000001,-0.010526315789473606,6,0.3296703296703297
3,-1,0,0,-4,-3,-17,0,-1,0,10.16,-2.54,-2,0,1,1,0,0,0,1,0,0,0,1,0,0,0.047619047619047616,0.11363636363636365,-0.5194660734149055,1.0147058823529411,0.07246376811594202,-3,-0.04761904761904767
3,0,-1,0,6,6,24,0,4,1,5.08,12.7,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0.1208791208791209,-0.15873015873015872,0.6844919786096257,0.9333333333333333,-0.040000000000000036,1,-0.12087912087912084
3,-4,1,-1,0,-2,2,0,1,0,0.0,7.62,5,1,1,1,0,0,0,0,1,0,0,1,0,0,0.125,0.08205128205128209,-0.06093189964157708,0.9615384615384616,-0.0379487179487179,-1,-0.125
3,-1,3,-1,-8,-6,-34,0,-5,0,2.54,17.78,-5,1,1,0,0,1,0,1,0,0,0,0,0,1,0.2727272727272727,0.3529411764705882,-0.9220430107526881,0.9102564102564102,-0.07818707114481771,-3,-0.2727272727272727
3,0,0,-1,-1,-1,-3,0,-1,0,7.62,7.62,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.3333333333333333,-0.10683760683760682,0.9615384615384616,0.0,0,0.0
3,0,0,0,4,2,5,0,2,0,-2.54,-2.54,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.09523809523809523,0.08333333333333337,0.1942528735632184,1.0138888888888888,-0.0005707762557080054,2,-0.09523809523809523
3,-2,3,-1,-1,-2,-10,0,-1,0,0.0,-5.08,-2,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.08333333333333337,0.33333333333333337,-0.3685897435897435,1.0298507462686566,0.028552887735236787,0,0.08333333333333331
3,2,0,0,0,2,-2,0,0,2,5.08,12.7,6,0,1,1,0,0,0,0,0,1,0,0,0,1,0.6666666666666667,-0.25,-0.11666666666666664,0.9315068493150686,-0.04008863819500408,-2,-0.6666666666666666
3,2,-1,-1,-2,1,-1,0,-2,0,-10.16,0.0,13,0,1,1,0,0,0,0,1,0,0,0,0,1,-1.0,-0.6666666666666666,-0.07094594594594594,1.0,-0.0547945205479452,0,0.0
3,1,0,0,-1,1,4,0,-2,0,0.0,-2.54,1,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.35,-0.11111111111111116,0.09747899159663864,1.0142857142857142,0.014486921529174968,1,0.35
3,0,2,2,3,1,8,0,1,1,-2.54,-7.62,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,0.75,0.2857142857142857,1.0483870967741935,0.032258064516129004,1,0.3333333333333333
5,1,-1,-2,-5,-3,-27,0,-1,1,0.0,0.0,-9,1,1,1,0,0,0,1,0,0,0,1,0,0,0.2976190476190476,0.004784688995215336,-0.5390199637023593,1.0,0.0,-5,-0.29761904761904767
3,0,2,-1,-3,-4,-19,0,0,-2,-10.16,-5.08,-5,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.16666666666666669,0.4,-0.49193548387096775,1.028985507246377,-0.02898550724637672,-1,0.16666666666666663
3,1,-2,-2,-2,1,-1,0,-2,0,-2.54,-10.16,5,0,1,1,0,0,0,0,1,0,0,0,0,1,-1.0,-1.0,-0.049695740365111554,1.0533333333333332,0.036624472573839495,0,0.0
3,-1,0,-4,-8,-3,-33,0,-3,0,-7.62,7.62,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.375,-0.7272727272727273,-1.0,0.9571428571428571,-0.08699360341151385,-5,-0.625
3,-3,1,-1,-2,-4,-16,-1,1,0,5.08,0.0,-1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5,0.2222222222222222,-0.464349376114082,1.0,0.02941176470588247,-3,-0.5
3,-1,0,0,0,-1,-1,-1,1,0,0.0,-5.08,5,0,1,1,0,0,0,1,0,0,0,0,0,1,1.0,0.16666666666666669,-0.060185185185185175,1.0298507462686566,0.02898550724637672,-1,-1.0
3,1,0,0,-1,2,0,1,0,0,5.08,-2.54,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-0.16666666666666663,-0.08728448275862066,1.0151515151515154,0.04500226142017216,-1,0.0
3,0,2,2,2,0,9,0,-2,0,-2.54,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,0.0,0.2620320855614974,1.0,-0.012658227848101222,4,1.0
3,0,0,-2,-3,-1,-14,0,0,-1,2.54,2.54,2,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.25,-0.23809523809523808,-0.541507024265645,0.9863013698630138,0.0003805175038051889,-2,0.25
3,0,1,1,1,0,3,0,0,0,-12.7,-17.78,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.05681818181818182,1.1206896551724137,0.036339522546419145,1,1.0
5,0,2,0,-5,-3,-29,-1,-4,1,-7.62,-2.54,-4,1,1,1,0,0,0,0,0,1,0,1,0,0,0.0,0.23076923076923073,-0.8616071428571428,1.0144927536231885,-0.028778467908902594,-2,0.0
3,2,-2,0,5,6,16,0,5,0,-5.08,2.54,-1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3571428571428571,-0.46153846153846156,0.5586206896551724,0.9864864864864864,-0.04072565716401344,0,-0.35714285714285715
3,-1,2,0,-3,-5,-25,5,-3,0,-7.62,-5.08,5,1,1,1,0,0,0,0,0,1,0,1,0,0,-0.06666666666666665,0.14782608695652177,-0.9901433691756272,1.0294117647058825,-0.015546218487394903,0,0.06666666666666665
3,-4,0,-8,-4,-1,-18,-2,-5,0,5.08,-2.54,-4,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.18787878787878787,-0.04106280193236711,-0.3388888888888888,1.0133333333333332,0.03912280701754378,1,0.18787878787878787
3,-1,0,0,-1,-1,-6,0,0,-2,-5.08,-5.08,-1,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2142857142857143,0.020979020979020935,-0.16129032258064524,1.0327868852459017,0.0005204267499350212,1,0.2142857142857143
3,1,-1,-1,-2,-1,-2,0,0,-3,-12.7,-12.7,-5,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.33333333333333337,0.0357142857142857,-0.0024813895781637396,1.0694444444444446,-0.0018037518037516964,1,0.3333333333333333
3,1,-4,0,6,4,17,0,3,2,5.08,12.7,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0.050000000000000044,-0.2857142857142857,0.4642857142857143,0.9342105263157895,-0.03854707190511486,1,-0.04999999999999999
3,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,1,1,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0034482758620689585,1.0,0.0,0,0.0
3,-1,1,0,4,4,24,0,3,-1,5.08,7.62,-2,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.33333333333333337,-0.12121212121212122,0.7628676470588236,0.9629629629629629,-0.01139601139601143,2,0.3333333333333333
3,-2,0,-1,-1,-2,-9,0,0,0,-2.54,2.54,-4,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.3333333333333333,-0.28125,0.9863013698630138,-0.027207001522069896,-1,-1.0
3,1,-3,-1,0,5,15,0,0,0,0.0,-7.62,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.625,0.4075,1.046875,0.0454757462686568,0,0.0
3,1,0,-1,-2,-2,-11,0,-1,0,-5.08,-7.62,-9,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.3333333333333333,-0.25,1.0405405405405406,0.011407511407511506,-1,-0.5
3,2,0,-1,-2,2,-2,0,1,-1,-2.54,-5.08,8,0,1,1,0,0,0,1,0,0,0,0,0,1,0.6666666666666667,-0.39999999999999997,-0.13492063492063494,1.025974025974026,0.011343087292454146,-2,-0.6666666666666666
5,0,-3,-3,0,1,-6,-3,-1,0,-7.62,-5.08,4,1,1,1,0,0,0,0,1,0,0,1,0,0,-0.07142857142857142,-0.05147058823529416,-0.375,1.027777777777778,-0.01388888888888884,1,0.0714285714285714
5,0,-1,0,6,3,32,-1,3,-2,-2.54,5.08,2,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.3846153846153846,-0.11029411764705888,0.9521016617790812,0.9750000000000001,-0.03717948717948716,5,0.38461538461538464
3,0,4,-3,-12,-12,-65,0,-2,-2,0.0,5.08,-8,1,1,1,0,0,0,1,0,0,0,1,0,0,0.18823529411764706,0.4137931034482759,-1.6821994408201306,0.9726027397260275,-0.027011383368705233,-8,-0.18823529411764706
3,0,0,0,3,2,9,0,2,0,2.54,-10.16,3,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.16666666666666663,-0.08333333333333337,0.25538793103448276,1.0533333333333332,0.06329113924050622,1,0.16666666666666666
3,-2,1,-3,-2,0,-7,0,1,-2,10.16,10.16,5,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.025000000000000022,-0.033333333333333326,-0.3666666666666667,0.9459459459459459,0.001544401544401608,-1,0.025000000000000022
3,0,0,-1,-2,3,-4,0,1,1,2.54,0.0,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,-0.24545454545454543,-0.27164685908319186,1.0,0.014492753623188581,-4,-0.5714285714285714
3,1,-1,-2,-5,-3,-17,0,-1,-1,5.08,7.62,-4,1,0,1,0,0,0,1,0,0,0,0,0,1,0.07142857142857145,-0.08333333333333337,-0.46078431372549017,0.9538461538461538,-0.016873449131513674,-3,-0.0714285714285714
3,-2,1,-1,-2,-2,-8,0,-1,-2,-2.54,-5.08,1,0,1,1,0,0,0,0,1,0,0,0,0,1,-1.0,0.0,-0.3042328042328042,1.0294117647058825,0.013445378151260456,1,1.0
3,0,-2,-2,-2,2,-2,0,2,-4,-5.08,-5.08,7,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.16666666666666663,-0.33333333333333337,-0.22898550724637678,1.0294117647058825,-0.0012605042016806678,0,0.16666666666666669
3,0,-1,-1,0,2,4,0,0,0,-2.54,-2.54,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.5,0.11405835543766579,1.0140845070422535,0.0,0,0.0
3,-1,1,0,1,1,5,0,0,0,0.0,-10.16,6,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.08333333333333331,0.015873015873015872,0.05555555555555558,1.054054054054054,0.05197505197505181,1,0.08333333333333337
3,1,-1,-1,-2,0,-3,0,0,-2,-10.16,-20.32,6,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.0,-0.6666666666666666,-0.11344537815126049,1.1142857142857143,0.05274725274725267,0,0.0
3,0,-3,-3,-2,3,3,0,0,0,0.0,-2.54,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0.25,-0.6,0.04910714285714285,1.0128205128205128,0.012333657903278117,-2,-0.25
3,-1,0,0,0,-1,-3,0,0,0,-5.08,-7.62,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-0.1,1.0483870967741935,0.016129032258064724,0,0.0
5,0,2,-2,-2,0,-2,-1,-2,0,-2.54,-2.54,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,-0.125,-0.06060606060606066,-0.03678678678678682,1.015625,-0.00024038461538467004,0,0.125
3,0,-2,0,-1,3,10,0,-4,0,0.0,-2.54,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.75,-0.2698412698412699,0.33467741935483875,1.0135135135135134,0.012972972972972951,3,0.75
3,0,0,0,0,-5,-17,0,0,0,2.54,7.62,-4,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.35714285714285715,-0.4529074529074529,0.9589041095890413,-0.02798434442270048,0,0.0
3,-1,3,-1,-2,-1,-6,0,1,1,-7.62,-5.08,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0.8,-0.025000000000000022,-0.19429590017825316,1.0307692307692309,-0.01538461538461533,-4,-0.8
3,-2,0,-1,2,2,13,0,-2,1,5.08,7.62,2,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.6,0.0,0.34891774891774896,0.9589041095890413,-0.013698630136986245,3,0.6
3,0,-2,-2,-2,0,-3,-1,0,-1,-2.54,-7.62,6,1,1,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,-0.13865546218487393,1.0428571428571427,0.02681017612524439,-1,0.0
3,1,0,-1,-7,-3,-16,0,-1,-3,10.16,12.7,-1,1,1,1,0,0,0,0,0,1,0,0,0,1,0.375,-0.33333333333333337,-0.42117117117117114,0.9295774647887323,-0.014084507042253502,-3,-0.375
3,0,0,0,-4,-3,-20,0,-1,-1,7.62,2.54,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.33333333333333337,-0.7638888888888888,0.9848484848484849,0.03076923076923066,-2,0.0
3,0,0,0,0,1,7,0,-1,0,0.0,7.62,1,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.16666666666666663,0.19875222816399285,0.9583333333333333,-0.04287439613526578,1,0.5
3,2,-2,0,-3,4,3,0,0,0,5.08,-5.08,-1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,-0.36666666666666664,0.1268817204301076,1.0298507462686566,0.0584036340038937,-3,-0.16666666666666674
3,0,0,-2,-2,0,-6,0,-1,1,-2.54,-12.7,-6,1,1,0,1,0,0,1,0,0,0,0,0,1,0.6666666666666667,-0.25,-0.141871921182266,1.0675675675675675,0.049777625726992625,-2,-0.6666666666666666
5,0,5,3,-4,-5,-29,-7,-2,-3,0.0,0.0,-2,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.5,0.33333333333333337,-0.86875,1.0,0.0,1,0.5
3,1,0,-2,-5,-2,-18,0,-3,0,-2.54,-7.62,3,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.045454545454545414,-0.04705882352941182,-0.5331081081081082,1.0428571428571427,0.02798434442270048,-2,0.04545454545454547
3,-1,3,0,-11,-9,-41,0,-8,-1,-2.54,-2.54,-8,1,1,1,0,0,0,0,1,0,0,0,0,1,-0.11904761904761907,0.3913043478260869,-1.1206349206349207,1.0144927536231885,-0.0004140786749480263,-2,0.11904761904761904
3,-1,2,-1,-1,1,9,0,0,-3,-7.62,5.08,5,0,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,-0.25,0.2593052109181141,0.9729729729729729,-0.0679429429429429,2,1.0
3,0,3,1,-3,-6,-15,0,-2,-2,-15.24,-7.62,-8,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.425,0.30000000000000004,-0.2963800904977375,1.0422535211267605,-0.04282451465550041,1,0.42500000000000004
3,0,-1,-1,1,4,14,0,0,0,10.16,12.7,11,1,1,0,0,1,0,1,0,0,0,0,0,1,-0.08333333333333331,-0.5,0.303030303030303,0.9285714285714285,-0.014285714285714346,1,0.08333333333333337
3,0,-1,-2,-5,-2,-21,0,0,-1,-2.54,-2.54,-11,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2,-0.7142857142857143,-0.6,1.0149253731343284,-0.0002194907813873881,-4,-0.8
3,1,-4,-2,-6,0,-12,0,-2,0,0.0,-7.62,-3,0,1,0,0,1,0,0,1,0,0,0,0,1,0.5,-0.30000000000000004,-0.33620689655172414,1.0416666666666667,0.03888888888888897,-4,-0.5
3,2,-2,-1,0,4,9,0,-1,2,0.0,2.54,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5,-0.6666666666666667,0.31481481481481477,0.9852941176470589,-0.014486391571553958,-1,-0.5
3,1,0,3,3,-1,4,0,1,1,-10.16,-7.62,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0.09999999999999998,0.3142857142857143,0.08484848484848484,1.0410958904109588,-0.013698630136986245,1,-0.09999999999999998
3,2,-1,0,0,0,-3,0,0,1,-2.54,-2.54,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.1264367816091954,1.0140845070422535,-0.00039123630672943666,-1,-1.0
