RedOdds,BlueOdds,TitleBout,Gender,BlueStance,RedStance,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,FinishRate,WinRatio,ExpPerAge,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate,label
-440.0,390.0,False,MALE,Orthodox,Orthodox,0,0,0,0,-1,1,0,0,0,0.0,0.0,-1,-11.0,0.0,0.0,neither,0.0,-0.5,-0.029356060606060608,1.0,0.0,0,0.0,1
-230.0,190.0,False,FEMALE,Orthodox,Orthodox,1,0,-1,-1,1,-4,0,0,0,2.54,5.08,1,-60.0,0.0,-1.0,Red,0.0,-0.5,0.13793103448275862,0.9701492537313432,-0.01538461538461533,-1,-1.0,0
-170.0,150.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-2,-1,-2,0,-1,-1,-5.08,-7.62,-1,-1.15,0.2,1.15,neither,-0.08333333333333337,0.050000000000000044,0.04901960784313725,1.0410958904109588,0.011535688536409627,0,0.08333333333333334,1
155.0,-175.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,2,0,0,-1,2.54,5.08,-1,37.0,-2.0,10.0,neither,-1.0,0.0,-0.06773399014778325,0.9733333333333333,-0.012602739726027545,1,1.0,1
470.0,-640.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,0,-3,0,0,0,0.0,-7.62,0,-56.0,-1.0,-1.0,neither,0.0,-1.0,0.10714285714285714,1.0461538461538462,0.044117647058823595,-1,-1.0,1
-335.0,260.0,False,MALE,Orthodox,Orthodox,1,0,1,7,3,25,5,4,2,-5.08,5.08,6,-1.79,0.2,-3.8,Red,0.18823529411764706,-0.06060606060606066,-0.4703947368421053,0.9729729729729729,-0.053678678678678815,1,-0.18823529411764706,0
-198.0,164.0,False,MALE,Orthodox,Switch,0,-1,-1,-1,0,-6,0,2,-1,-7.62,-20.32,3,1.27,0.1,0.46,neither,0.41666666666666663,-0.050000000000000044,0.27428571428571435,1.1159420289855073,0.06644080557124055,-2,-0.4166666666666667,1
-110.0,-110.0,False,FEMALE,Orthodox,Orthodox,0,-1,-1,-1,-1,-1,0,0,-1,7.62,0.0,1,-31.0,-0.5,-2.0,neither,-0.5,-0.5,0.030423280423280435,1.0,0.04761904761904767,0,0.5,1
-110.0,-110.0,False,MALE,Orthodox,Southpaw,1,2,0,3,0,6,1,1,0,-2.54,-5.08,3,7.6071,-0.6071,-1.5714,neither,-0.09999999999999998,0.2142857142857143,-0.24884792626728108,1.0298507462686566,0.014060134112048206,2,0.09999999999999998,1
-105.0,-105.0,False,FEMALE,Southpaw,Orthodox,0,0,2,3,-1,11,0,0,0,-5.08,-7.62,-5,0.0,0.0,-1.64,neither,0.0,0.16666666666666663,-0.35690235690235694,1.0447761194029852,0.013006396588486124,3,0.0,0
-705.0,570.0,True,MALE,Orthodox,Orthodox,0,0,-5,-7,0,-13,-3,-5,0,7.62,7.62,-3,-31.5667,-0.2,-2.7,Red,0.2222222222222222,-0.2333333333333334,0.4484848484848485,0.9625000000000001,0.001948051948052143,-2,-0.2222222222222222,0
120.0,-140.0,False,MALE,Orthodox,Orthodox,-3,2,-1,-1,-3,-10,0,0,0,2.54,-2.54,-6,1.13,0.3,2.17,neither,0.0,0.5,0.2692307692307692,1.0138888888888888,0.026636225266362112,-1,0.0,1
-175.0,135.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,-2,-8,0,-1,0,-5.08,-5.08,-3,-5.87,0.0,-0.77,neither,-1.0,-0.3333333333333333,0.2857142857142857,1.0285714285714285,0.0,0,0.0,1
170.0,-185.0,False,MALE,Orthodox,Orthodox,0,0,1,1,0,5,0,0,0,2.54,5.28,5,28.5,0.0,0.0,neither,0.0,0.5,-0.1909722222222222,0.9703370786516854,-0.014957038995373484,1,1.0,0
-235.0,195.0,False,MALE,Orthodox,Orthodox,0,0,1,-1,-2,2,1,1,0,-15.24,-20.32,-9,-20.0833,0.1111,-0.4722,Red,0.30000000000000004,-0.19444444444444442,0.08841463414634143,1.1111111111111112,0.022222222222222254,-2,-0.3,0
-360.0,285.0,False,MALE,Orthodox,Southpaw,2,-1,0,-2,4,3,0,0,0,2.54,-7.62,1,-0.61,-0.3,0.09,neither,0.1333333333333333,-0.380952380952381,-0.07196969696969702,1.0428571428571427,0.05303326810176123,-2,-0.13333333333333341,0
-380.0,315.0,False,MALE,Orthodox,Switch,1,-1,-2,-6,-3,-448,0,0,0,2.54,12.7,-2,-3.21,-0.8,1.12,neither,0.0,-0.6,13.176470588235293,0.9295774647887323,-0.05633802816901401,0,0.0,0
-185.0,160.0,False,MALE,Southpaw,Orthodox,0,-2,-1,0,-1,2,0,1,-2,7.62,7.62,-1,23.05,-1.9,-0.1,Red,-0.3333333333333333,-0.15000000000000002,-0.06719367588932806,0.9545454545454547,-0.0007215007215004565,1,0.3333333333333333,1
215.0,-235.0,False,MALE,Orthodox,Orthodox,0,0,0,2,-2,5,0,-2,4,5.08,10.16,6,-16.1429,0.9524,-0.2857,neither,0.0,-0.09523809523809523,-0.2857142857142857,0.9459459459459459,-0.025482625482625365,0,0.0,0
135.0,-155.0,False,MALE,Southpaw,Orthodox,0,0,0,0,0,0,0,0,0,0.0,-2.54,1,1.51,0.0,-2.75,neither,0.0,0.0,0.003694581280788173,1.0142857142857142,0.01388329979879277,0,0.0,1
-135.0,115.0,False,MALE,Orthodox,Orthodox,0,0,-2,-2,0,-4,0,0,-2,10.16,15.24,0,0.0,-0.4,-0.44,neither,-0.11428571428571432,-0.07499999999999996,0.13793103448275856,0.923076923076923,-0.024572649572649596,0,0.11428571428571432,1
-305.0,275.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,1,-4,0,0,0,0.0,0.0,-1,32.3333,4.0,-0.3333,neither,0.0,0.33333333333333337,0.1278409090909091,1.0,0.0,-1,0.0,0
-295.0,245.0,False,MALE,Orthodox,Orthodox,0,1,1,2,3,13,0,1,0,-5.08,-7.62,-2,0.63,1.0,-0.2,neither,0.5,0.4,-0.43333333333333335,1.04,0.011282051282051175,1,0.5,0
200.0,-240.0,False,MALE,Orthodox,Southpaw,-1,2,-5,-16,-12,-64,0,-3,-7,15.24,5.08,-10,0.29,-0.8,0.14,neither,-0.09999999999999998,0.19393939393939397,1.6495726495726495,0.9726027397260275,0.055952151263746974,-6,0.09999999999999998,0
-140.0,120.0,False,MALE,Orthodox,Southpaw,0,0,-4,-6,1,-13,0,0,-6,2.54,0.0,-4,6.1623,-1.5395,1.1535,neither,-0.3296703296703297,-0.10087719298245612,0.5336405529953918,1.0,0.014084507042253502,0,0.32967032967032966,0
115.0,-135.0,False,MALE,Orthodox,Orthodox,0,-2,-2,-7,-3,-33,-1,-1,1,-2.54,0.0,-5,-0.62,1.0,1.01,Red,0.23333333333333336,0.19999999999999996,0.8995943204868153,1.0,-0.01388888888888884,-7,-0.2333333333333334,0
125.0,-145.0,False,MALE,Switch,Orthodox,1,0,0,0,1,-3,0,0,0,-7.62,-15.24,2,-32.0,0.0,-4.0,neither,0.0,0.0,0.11538461538461539,1.0967741935483872,0.045540796963947194,0,0.0,1
-170.0,160.0,False,MALE,Orthodox,Orthodox,1,0,-2,-3,3,-17,0,-2,0,7.62,17.78,-4,-61.0,0.0,-0.5,neither,-0.6666666666666666,-0.5,0.5666666666666667,0.9146341463414634,-0.04650406504065041,-1,-0.3333333333333333,1
-325.0,265.0,False,FEMALE,Orthodox,Orthodox,1,-3,-1,0,3,9,0,0,0,0.0,-2.54,6,0.66,-0.1,-2.13,neither,0.0,-0.5,-0.2121212121212121,1.015625,0.015625,0,0.0,0
-380.0,290.0,False,MALE,Orthodox,Switch,1,-1,-2,-7,-4,-21,0,-2,-3,12.7,17.78,-1,-0.66,-0.2,-1.2,neither,-0.7142857142857143,-0.5833333333333334,0.5966386554621849,0.9041095890410958,-0.02739726027397249,-2,-0.2857142857142857,0
105.0,-125.0,False,MALE,Orthodox,Orthodox,-1,0,-2,-2,-1,-2,1,-1,0,-2.54,-10.16,1,7.1667,1.0833,-1.4167,neither,-0.5,-0.5,0.056321839080459735,1.0615384615384615,0.04437012263099205,-1,-0.5,1
-200.0,185.0,False,MALE,Southpaw,Orthodox,0,1,1,3,-2,10,0,0,1,12.7,5.08,-7,-12.1667,-0.8333,0.8333,neither,-0.5,-0.33333333333333337,-0.2451923076923077,0.9753086419753085,0.038912330051570576,2,0.5,0
-200.0,160.0,False,MALE,Orthodox,Orthodox,2,0,1,4,4,13,0,1,2,-10.16,-5.08,8,-2.37,0.4,2.02,neither,0.04761904761904767,-0.06153846153846154,-0.2618825722273998,1.0273972602739727,-0.027762557077625427,1,-0.047619047619047616,1
-155.0,135.0,False,MALE,Orthodox,Orthodox,-1,0,-1,0,-4,7,1,2,0,2.54,7.62,3,-25.625,-0.25,-2.0,Red,0.6666666666666666,-0.375,-0.25089285714285714,0.9565217391304347,-0.02898550724637672,-2,-0.6666666666666667,1
245.0,-265.0,False,MALE,Orthodox,Orthodox,0,1,0,-1,1,-5,-2,2,-2,2.54,0.0,2,12.9583,-1.25,-0.5417,Blue,0.15000000000000002,0.04166666666666663,0.11814671814671818,1.0,0.01298701298701288,-1,-0.15000000000000002,1
240.0,-260.0,False,MALE,Southpaw,Orthodox,0,-1,-1,-1,0,-1,0,-1,0,5.08,-2.54,3,-16.0,0.0,0.0,neither,-1.0,-1.0,0.03125,1.0135135135135134,0.039819819819819746,0,0.0,1
140.0,-177.0,False,MALE,Orthodox,Southpaw,-2,4,1,2,-3,10,0,-3,0,-5.08,2.54,-2,0.58,0.0,1.38,Red,-0.625,0.18681318681318687,-0.32586872586872573,0.9871794871794872,-0.038461538461538436,5,0.625,1
-218.0,198.0,False,MALE,Orthodox,Orthodox,0,-1,2,4,-1,5,0,0,3,2.54,-2.54,1,11.25,-0.0556,0.3889,neither,0.04761904761904767,0.02777777777777779,-0.1896551724137931,1.0138888888888888,0.02739726027397249,1,-0.047619047619047616,1
150.0,-170.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-6,5,-30,-1,-1,-3,-2.54,5.08,4,-7.2308,2.1538,0.9615,Red,-0.125,0.3846153846153846,0.8627450980392156,0.9705882352941175,-0.044117647058823595,-2,0.125,1
-340.0,280.0,False,MALE,Orthodox,Southpaw,-1,-3,0,-6,1,-13,-1,-2,-1,0.0,0.0,1,-2.1364,0.1364,1.7273,Red,-0.1111111111111111,-0.06818181818181823,0.4043010752688172,1.0,0.0,-3,0.11111111111111105,0
-190.0,150.0,False,MALE,Southpaw,Orthodox,0,-1,-1,-1,-2,-7,0,-1,0,7.62,10.16,-11,0.19,0.0,0.0,neither,-1.0,-0.3333333333333333,0.19444444444444445,0.9444444444444444,-0.013071895424836555,0,0.0,0
105.0,-125.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,-1,-1,1,-1,0.0,0.0,-3,-7.6667,-0.6667,1.3333,neither,0.0,0.0,0.07407407407407407,1.0,0.0,0,0.0,0
177.0,-192.0,False,MALE,Orthodox,Orthodox,0,0,0,1,-1,8,0,-1,0,-7.62,-7.62,0,25.25,-0.5,0.5,neither,-1.0,0.0,-0.27586206896551724,1.0447761194029852,-0.0006396588486141663,2,1.0,1
285.0,-360.0,False,MALE,Orthodox,Orthodox,-1,0,-2,-4,-2,-11,0,-3,0,-2.54,7.62,-7,2.72,0.0,-0.43,neither,-0.75,-0.5714285714285714,0.3088578088578089,0.9594594594594594,-0.05462504758279407,-1,-0.25,0
-550.0,425.0,False,FEMALE,Orthodox,Orthodox,1,-2,-3,-8,-4,0,0,0,0,10.16,10.16,-3,-0.3,-0.1,-0.68,neither,0.0,-0.6153846153846154,0.0,0.9375,-0.0010416666666666075,0,0.0,0
165.0,-195.0,False,MALE,Southpaw,Orthodox,-1,0,-7,-26,-12,-81,-4,-20,-1,5.08,-2.54,-15,1.56,-0.7,-2.01,neither,0.18518518518518523,-0.17500000000000004,1.9333958724202627,1.0133333333333332,0.03947368421052633,-5,-0.18518518518518517,1
-260.0,240.0,False,MALE,Orthodox,Orthodox,0,0,0,-2,2,-13,0,-1,0,-7.62,-7.62,3,-38.5,0.3333,3.5,neither,-0.3333333333333333,0.0,0.3709677419354839,1.0416666666666667,-0.0011111111111109517,-1,0.33333333333333337,1
500.0,-600.0,False,MALE,Orthodox,Orthodox,4,0,-1,-9,8,-43,-9,-6,-1,-2.54,0.0,8,0.0942,0.0725,0.3188,neither,-0.24285714285714288,0.2246376811594203,1.0753968253968256,1.0,-0.013513513513513375,-2,0.24285714285714283,0
130.0,-150.0,False,MALE,Orthodox,Southpaw,-1,0,2,5,-5,13,0,3,1,10.16,7.62,-4,1.33,0.8,0.78,neither,0.8,0.5,-0.37058823529411766,0.96,0.015000000000000013,2,0.4,1
-185.0,170.0,False,MALE,Orthodox,Orthodox,0,0,-3,-4,1,-13,0,-1,0,0.0,-7.62,-1,4.3333,0.8333,0.1667,neither,-0.2,0.16666666666666663,0.5466666666666666,1.0416666666666667,0.04055555555555557,-3,0.19999999999999996,0
-430.0,345.0,False,MALE,Orthodox,Orthodox,0,-2,-2,-2,0,-5,0,0,-1,-12.7,-7.62,-5,-76.0,-1.0,-1.0,neither,-0.5,-1.0,0.2,1.0405405405405406,-0.026500526500526478,-1,-0.5,0
-590.0,430.0,False,MALE,Orthodox,Switch,0,-5,-5,-5,0,-7,0,-3,-1,0.0,-2.54,5,-2.51,-0.2,2.79,Red,-0.8,-1.0,0.2692307692307692,1.0138888888888888,0.01350837138508365,-1,-0.2,0
-750.0,525.0,False,FEMALE,Orthodox,Southpaw,0,0,0,0,-2,10,-1,-1,-1,0.0,-5.08,-5,32.4167,0.1667,-4.1667,Red,-0.5,-0.33333333333333337,-0.2597402597402597,1.03125,0.030776515151515138,2,0.5,0
-140.0,120.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,-1,-5,0,0,0,-2.54,-7.62,-2,-1.8,0.0,-2.93,neither,0.5,0.33333333333333337,0.1642857142857143,1.0441176470588236,0.028790389395194627,-1,-0.5,0
-245.0,205.0,False,MALE,Orthodox,Orthodox,0,0,-2,-7,6,-38,0,1,-4,2.54,2.54,4,11.2643,-0.65,-2.1286,Red,0.04545454545454547,0.021428571428571352,1.0804597701149428,0.9859154929577465,0.0006036217303823088,-4,-0.045454545454545414,0
-120.0,100.0,True,MALE,Orthodox,Orthodox,-1,-3,1,-6,3,-9,1,-7,1,-7.62,-15.24,-5,30.6571,0.0429,0.3286,Red,-0.30000000000000004,0.08571428571428574,0.35752688172043007,1.0833333333333335,0.03739316239316237,0,0.3,1
-380.0,340.0,False,MALE,Orthodox,Southpaw,1,0,-2,-2,1,-6,0,0,-1,-5.08,-2.54,3,-17.0,-0.6667,-1.6667,neither,-0.5,-0.6666666666666666,0.2,1.0135135135135134,-0.014054054054054022,-1,-0.5,0
-145.0,125.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,7.62,7.62,-4,0.0,0.0,0.0,neither,0.0,0.0,0.0,0.9577464788732394,0.0,0,0.0,0
-125.0,105.0,False,MALE,Orthodox,Orthodox,2,0,-2,-2,3,-13,0,0,-2,2.54,5.08,3,-22.6,-0.6,-2.0,neither,-1.0,-0.4,0.4642857142857143,0.9722222222222223,-0.011904761904761862,0,0.0,1
-550.0,425.0,False,MALE,Orthodox,Orthodox,0,2,-2,-1,0,-4,0,-1,0,-2.54,-10.16,-10,-1.29,0.2,-5.4,Red,-0.09999999999999998,-0.0357142857142857,0.3026315789473684,1.0526315789473684,0.0368421052631579,0,0.09999999999999998,0
170.0,-205.0,False,MALE,Switch,Switch,0,2,2,4,1,5,0,0,2,-2.54,-7.62,1,1.41,0.2,-0.08,neither,-0.33333333333333337,0.08333333333333337,-0.15632183908045977,1.0434782608695652,0.02777777777777768,2,0.3333333333333333,1
-290.0,245.0,False,MALE,Orthodox,Switch,0,-1,-1,1,-1,5,-1,1,0,2.54,0.0,3,12.9167,0.0,-3.1667,Red,0.15000000000000002,-0.16666666666666663,-0.23607427055702923,1.0,0.013157894736842035,0,-0.15000000000000002,0
-275.0,235.0,False,MALE,Southpaw,Orthodox,-1,-2,-1,-1,-1,3,0,0,-1,0.0,2.54,-7,64.0,-0.5,-1.0,neither,0.0,-0.5,-0.07287449392712553,0.9861111111111112,-0.014084507042253502,0,0.0,1
350.0,-395.0,False,MALE,Orthodox,Switch,0,0,-1,-5,1,-10,-11,-3,-2,2.54,0.0,4,-3.875,-0.2778,-0.0694,neither,-0.10683760683760679,-0.02777777777777779,0.13923013923013916,1.0,0.013698630136986467,0,0.10683760683760685,1
-155.0,145.0,False,MALE,Southpaw,Southpaw,0,-1,0,-5,2,-15,0,0,-2,-5.08,-2.54,1,7.7143,0.2857,-2.0714,neither,0.05555555555555558,-0.07142857142857151,0.511904761904762,1.0142857142857142,-0.01448692152917519,-3,-0.05555555555555558,0
-450.0,400.0,False,MALE,Orthodox,Orthodox,0,-4,-4,-2,0,-4,0,-1,3,7.62,5.08,2,-19.6571,0.9143,1.3143,Red,0.6666666666666667,-0.05714285714285705,0.09791666666666665,0.9705882352941175,0.015151515151515138,-4,-0.6666666666666666,0
-500.0,356.0,False,MALE,Switch,Orthodox,0,-1,-1,-1,0,-1,0,-1,0,-5.08,-12.7,2,-10.77,0.0,0.0,neither,-1.0,-1.0,0.038461538461538464,1.076923076923077,0.04285714285714293,0,0.0,0
-190.0,165.0,False,MALE,Orthodox,Orthodox,1,0,-1,-1,3,-9,0,0,-1,2.54,2.54,2,-26.25,-0.75,-1.75,neither,-1.0,-0.25,0.3103448275862069,0.9863013698630138,0.0005707762557080054,0,0.0,0
-220.0,180.0,False,MALE,Orthodox,Orthodox,0,1,1,0,0,-3,0,2,-1,12.7,12.7,2,16.0,-1.5,-0.5,neither,0.33333333333333337,0.0,0.08571428571428572,0.9342105263157895,0.0027798369162342906,-1,-0.3333333333333333,0
-145.0,-160.0,False,MALE,Orthodox,Orthodox,1,-2,-5,-21,-16,-83,-5,-10,-2,2.54,7.62,-14,1.14,-0.2,-0.19,neither,-0.06521739130434778,-0.060975609756097615,1.8404170008019247,0.9625000000000001,-0.02402597402597395,-9,0.06521739130434784,0
-325.0,295.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,-10.16,-15.24,1,-3.0,0.0,4.0,neither,0.0,0.0,-0.003694581280788173,1.0882352941176472,0.027027027027027084,0,0.0,0
155.0,-175.0,False,MALE,Southpaw,Orthodox,0,0,0,0,0,0,0,0,0,0.0,5.08,-1,0.0,0.0,0.0,neither,0.0,0.0,0.0,0.9736842105263158,-0.02560455192034128,0,0.0,1
140.0,-160.0,False,MALE,Orthodox,Orthodox,0,0,0,-1,-1,-2,-1,0,0,0.0,-5.08,10,-10.3333,1.0,0.0,neither,0.5,-0.3333333333333333,-0.011428571428571427,1.0273972602739727,0.02630136986301379,-1,-0.5,0
-400.0,325.0,False,MALE,Switch,Southpaw,-1,-1,-1,-1,0,-4,0,0,-1,5.08,10.16,-9,-2.81,-1.3,-3.06,neither,-1.0,-0.5,0.18614130434782608,0.9473684210526316,-0.025584795321637488,0,0.0,0
135.0,-155.0,False,MALE,Orthodox,Southpaw,0,0,-8,-20,11,-79,-1,-5,-2,7.62,2.54,12,-0.49,-0.9,0.17,neither,0.6190476190476191,-0.13636363636363635,2.0303643724696356,0.9863013698630138,0.02777777777777768,-13,-0.6190476190476191,0
-245.0,200.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,0,-2,0,1,-1,-7.62,-5.08,-4,-2.56,-2.4,-2.95,neither,0.5,0.0,0.05952380952380952,1.03125,-0.015625,-1,-0.5,0
115.0,-135.0,False,FEMALE,Orthodox,Orthodox,-1,0,0,0,-1,3,0,0,0,12.7,0.0,1,74.0,-1.0,-2.5,neither,0.0,0.0,-0.10689655172413792,1.0,0.07352941176470584,0,0.0,1
195.0,-238.0,False,MALE,Orthodox,Southpaw,-2,1,-1,-2,-2,-8,0,-1,-2,-2.54,-5.08,1,1.84,-1.1,1.67,neither,-1.0,0.0,0.3042328042328042,1.0294117647058825,0.013445378151260456,1,1.0,0
-500.0,400.0,False,MALE,Orthodox,Southpaw,0,0,-1,-1,0,-3,0,-1,1,-7.62,-5.08,-7,-14.5833,1.25,-3.3333,neither,0.5,-0.16666666666666669,0.19130434782608696,1.03125,-0.01515151515151536,-1,-0.5,0
-200.0,170.0,False,MALE,Southpaw,Southpaw,0,-4,-3,1,5,23,0,3,-3,0.0,-7.62,3,1.44,-1.1,-2.44,neither,-0.09999999999999998,-0.4545454545454546,-0.650853889943074,1.04,0.03743589743589748,1,0.09999999999999998,0
-140.0,130.0,False,MALE,Orthodox,Orthodox,0,0,-3,-9,5,-21,0,-6,1,-2.54,10.16,1,13.9167,0.6944,2.7222,neither,0.36363636363636365,-0.11111111111111116,0.7142857142857143,0.9444444444444444,-0.0702614379084967,-4,-0.36363636363636365,1
-170.0,150.0,False,MALE,Orthodox,Orthodox,-1,-1,3,4,0,12,-1,-2,0,0.0,-2.54,-1,7.1538,0.0769,1.0085,Red,-0.625,0.170940170940171,-0.3428030303030303,1.0147058823529411,0.014279624893435594,6,0.625,0
310.0,-370.0,False,MALE,Orthodox,Orthodox,0,0,0,0,2,-11,0,0,1,7.62,10.16,9,-41.0,0.25,-1.25,neither,1.0,0.08333333333333334,0.2364864864864865,0.943661971830986,-0.014084507042253502,-1,-1.0,1
505.0,-605.0,False,MALE,Orthodox,Southpaw,0,-1,-1,-1,0,-5,-1,0,1,-2.54,-2.54,-3,-14.5,-0.5,-2.0,neither,1.0,0.0,0.21296296296296297,1.0142857142857142,0.0,-2,-1.0,1
-190.0,165.0,False,MALE,Orthodox,Orthodox,0,0,-2,-3,1,-8,0,-1,-1,-5.08,5.08,-11,-4.2,-0.4,-0.8,neither,-0.6666666666666666,-0.6,0.41369047619047616,0.9726027397260275,-0.05518039745321224,-1,-0.3333333333333333,0
-265.0,245.0,False,FEMALE,Orthodox,Orthodox,1,0,0,0,1,-3,0,0,0,10.16,-2.54,-3,-87.0,0.0,0.0,Red,0.0,0.0,0.10714285714285714,1.0151515151515154,0.07530529172320222,0,0.0,0
130.0,-140.0,False,MALE,Southpaw,Orthodox,-1,-1,0,0,-3,9,0,0,-1,2.54,5.08,4,14.2857,0.0714,-2.1071,neither,-0.3333333333333333,-0.32142857142857145,-0.4041379310344828,0.9726027397260275,-0.01292687632645162,1,0.3333333333333333,1
-250.0,210.0,False,MALE,Orthodox,Orthodox,0,0,-1,-1,1,-5,0,-1,0,5.08,10.16,6,-6.6667,0.0,0.0,neither,-1.0,-0.3333333333333333,0.15000000000000002,0.9452054794520548,-0.026603136787770376,0,0.0,1
-315.0,285.0,False,MALE,Southpaw,Switch,0,0,0,0,-2,4,0,-1,0,-5.08,2.54,-2,6.0,0.0,1.6667,neither,-1.0,-0.6666666666666667,-0.11255411255411255,0.9864864864864864,-0.04054054054054057,1,1.0,0
160.0,-185.0,False,MALE,Orthodox,Switch,0,0,0,0,1,-2,0,-2,0,7.62,7.62,-2,20.25,-0.9167,0.75,Red,-0.6666666666666667,0.25,0.09890109890109894,0.9583333333333333,0.0006038647342995196,2,0.6666666666666666,0
155.0,-175.0,False,MALE,Switch,Orthodox,0,0,0,0,-1,3,-1,0,1,-5.08,-5.08,-6,-4.5,-2.5,1.5,neither,1.0,-0.5,-0.07792207792207792,1.028985507246377,0.0,-1,-1.0,0
-165.0,140.0,False,MALE,Orthodox,Orthodox,0,0,0,-2,-2,-14,0,-2,0,2.54,-5.08,-1,2.3,0.0,0.0,Red,0.0,0.06666666666666665,0.40463458110516937,1.0263157894736843,0.038124156545209176,0,0.0,0
230.0,-250.0,False,MALE,Southpaw,Orthodox,0,0,0,0,0,0,0,0,0,-7.62,-5.08,6,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.027027027027027,-0.013869132290185049,0,0.0,1
170.0,-185.0,False,MALE,Orthodox,Switch,1,0,1,-1,-2,-13,0,0,-2,-5.08,10.16,-2,0.52,-1.0,-2.11,neither,-0.6666666666666666,0.07142857142857145,0.39002932551319647,0.9452054794520548,-0.08219178082191769,1,0.6666666666666667,0
-420.0,335.0,False,MALE,Southpaw,Orthodox,-3,-3,1,7,-8,32,0,4,0,-7.62,-10.16,-6,-0.21,-2.3,-0.51,neither,-0.06666666666666665,-0.4444444444444444,-0.9033613445378151,1.0533333333333332,0.011983122362869136,3,0.06666666666666671,0
-115.0,-105.0,False,MALE,Orthodox,Orthodox,3,1,-2,-7,6,-30,0,-2,-4,-25.4,-22.86,-2,-9.9643,-0.5774,0.0893,Red,-0.033333333333333326,0.0535714285714286,0.989247311827957,1.12,-0.014761904761904754,-1,0.033333333333333354,0
230.0,-270.0,False,MALE,Orthodox,Orthodox,-1,-1,2,0,4,-3,0,-6,5,5.08,0.0,6,-1.4,0.7,2.95,Red,-0.1428571428571428,0.19999999999999996,-0.06798029556650242,1.0,0.025316455696202667,1,0.14285714285714285,0
-175.0,155.0,False,MALE,Orthodox,Orthodox,0,0,-2,-4,0,-4,2,-3,-2,-20.32,-17.78,-12,1.5714,-0.3571,0.4857,Red,-0.28888888888888886,-0.1428571428571429,0.3646723646723647,1.0909090909090908,-0.01406926406926401,1,0.2888888888888889,0
290.0,-350.0,False,MALE,Orthodox,Orthodox,-1,0,1,2,-2,7,0,2,0,2.54,-0.04,4,25.5,0.0,0.25,neither,1.0,0.5,-0.2413793103448276,1.0002128112364332,0.01371765382403678,0,0.0,1
-115.0,-105.0,False,MALE,Orthodox,Orthodox,2,0,0,0,2,-6,0,0,0,-2.54,-2.54,5,-40.0,0.0,-2.5,neither,0.0,0.0,0.2,1.0151515151515154,-0.00022614201718662574,0,0.0,1
-170.0,150.0,False,FEMALE,Orthodox,Orthodox,-1,-1,-2,-2,0,-3,0,0,0,15.24,12.7,-3,-7.75,0.5,-0.5,Red,0.25,-0.16666666666666663,0.18060200668896315,0.9253731343283581,0.016129032258064502,-2,-0.25,1
-115.0,-105.0,False,MALE,Orthodox,Southpaw,0,0,-2,-2,0,-6,-1,0,0,0.0,10.16,-6,10.0,-1.0,2.0,neither,0.0,-0.6666666666666666,0.26322580645161286,0.9466666666666667,-0.053333333333333344,-2,-1.0,1
-125.0,105.0,False,MALE,Orthodox,Orthodox,0,0,-1,-4,-2,-15,0,0,0,-5.08,0.0,-2,-0.06,-0.2,0.08,neither,0.19047619047619047,0.2222222222222222,0.3749133749133749,1.0,-0.0277777777777779,-4,-0.19047619047619047,1
-510.0,440.0,True,MALE,Orthodox,Orthodox,0,-2,-1,3,-1,17,0,2,-4,-10.16,-22.86,-8,-8.7,-0.7,1.3286,neither,-0.3611111111111111,-0.04285714285714293,-0.30208333333333337,1.12,0.05523809523809531,5,0.36111111111111116,0
135.0,-155.0,False,MALE,Southpaw,Orthodox,1,0,-2,-6,3,-12,0,-4,-2,-5.08,2.54,12,45.0333,-0.8667,-0.8333,neither,-0.6666666666666666,-0.09999999999999998,0.1071428571428571,0.9866666666666667,-0.03963963963963957,0,0.6666666666666667,0
-110.0,-110.0,False,MALE,Orthodox,Orthodox,2,0,0,0,2,-5,0,0,0,-12.7,-5.08,-8,-39.5,0.0,0.0,neither,0.0,0.0,0.18518518518518517,1.0263157894736843,-0.04014844804318485,0,0.0,0
200.0,-220.0,False,MALE,Orthodox,Southpaw,1,0,0,0,1,-3,0,0,0,-2.54,12.7,7,-6.5,2.0,0.5,neither,0.0,0.0,0.07142857142857142,0.9350649350649349,-0.07611832611832636,0,0.0,1
