BlueTotalTitleBouts,RedTotalTitleBouts,LoseStreakDif,WinStreakDif,LongestWinStreakDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,FightStance,WeightGroup,RedTotalFights,BlueTotalFights,HeightReachRatioDif,RedFinishRate,BlueFinishRate,RedWinRatio,BlueWinRatio,RedKOPerFight,BlueKOPerFight,RedSubPerFight,BlueSubPerFight,IsFiveRoundFight,OddsDif,label
0,0,0,0,1,1,0,7.6200000000000045,0.0,3.0,-10.1667,0.0,-0.6667,Closed Stance,Women,2,3,0.044776119402985204,0.0,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,False,-310.0,1
0,4,3,0,-2,-3,0,10.159999999999997,2.539999999999992,-9.0,5.9935,0.2857,-1.9805,Closed Stance,Heavy,22,7,0.040000000000000036,0.42857142857142855,0.75,0.6363636363636364,0.5714285714285714,0.2727272727272727,0.42857142857142855,0.0,0.0,False,-393.0,1
0,0,1,0,0,0,0,-2.5400000000000205,12.700000000000017,-7.0,-6.5,2.0,0.5,Open Stance,Light,2,1,-0.07611832611832636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-420.0,1
0,2,2,0,-1,2,0,2.539999999999992,2.539999999999992,-1.0,-3.4679,-0.1667,0.4359,Closed Stance,Medium,12,13,0.0,0.5,0.6666666666666666,0.3333333333333333,0.46153846153846156,0.16666666666666666,0.3076923076923077,0.0,0.0,False,400.0,0
0,0,0,0,0,0,0,2.539999999999992,0.0,-5.0,0.0,0.0,0.0,Closed Stance,Light,0,0,0.014705882352941124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1
0,1,-1,4,1,2,0,-2.539999999999992,2.5400000000000205,-8.0,1.74,-0.2,-1.26,Closed Stance,Light,8,4,-0.028364389233954568,0.5,1.0,0.5,1.0,0.25,1.0,0.0,0.0,False,-505.0,1
0,0,0,0,0,0,0,-7.6200000000000045,-17.78,0.0,3.06,0.0,0.0,Closed Stance,Women,0,0,0.06388621022179364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-10.0,0
0,0,-1,0,-3,-1,-1,0.0,-5.0800000000000125,12.0,-5.25,-1.0,-1.25,Open Stance,Light,8,2,0.028571428571428692,0.5,0.0,0.5,0.0,0.125,0.0,0.125,0.0,False,693.0,0
0,0,0,0,1,1,0,-12.700000000000017,-2.5400000000000205,2.0,-77.25,-1.0,-0.25,Closed Stance,Medium,1,4,-0.05246069719753921,0.0,0.3333333333333333,1.0,0.75,0.0,0.25,0.0,0.0,False,-385.0,0
0,0,0,-1,-4,-3,-3,-5.0800000000000125,5.0800000000000125,4.0,-3.09,-1.0,-1.48,Open Stance,Medium,12,0,-0.053678678678678815,0.75,0.0,0.6666666666666666,0.0,0.25,0.0,0.25,0.0,False,427.0,1
0,0,0,-1,-1,1,0,7.6200000000000045,0.0,-3.0,-25.5,-0.1667,-1.3333,Closed Stance,Light,6,3,0.04225352112676062,0.0,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,False,-330.0,0
0,0,0,0,2,0,-2,-15.23999999999998,-17.78,4.0,1.65,0.3,0.34,Closed Stance,Medium,3,6,0.008904109589041198,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,False,-370.0,1
0,0,0,0,0,0,-1,2.539999999999992,0.0,-6.0,64.0,0.3333,-0.3333,Closed Stance,Women,3,2,0.014925373134328401,0.5,0.0,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,False,-280.0,1
0,0,0,-1,-1,-1,0,12.700000000000017,-2.5400000000000205,5.0,-1.54,0.0,1.81,Closed Stance,Women,1,0,0.08977838082315726,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,False,545.0,0
0,1,-2,1,-3,0,0,-2.5400000000000205,5.0800000000000125,-7.0,0.77,-0.1,0.52,Open Stance,Light,22,3,-0.041437027964891016,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,False,-225.0,1
0,0,0,0,0,0,0,0.0,-2.539999999999992,-1.0,-1.64,-0.8,-1.59,Closed Stance,Light,0,0,0.01449275362318836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,670.0,0
1,1,0,0,0,-1,-1,-7.619999999999976,-2.539999999999992,2.0,40.5667,-0.0667,0.1333,Closed Stance,Medium,5,6,-0.02738738738738733,1.0,0.25,0.6,0.6666666666666666,0.2,0.0,0.4,0.16666666666666666,False,-460.0,1
0,1,0,0,0,0,0,0.0,-5.0800000000000125,-10.0,-10.3333,1.0,0.0,Closed Stance,Light,3,3,0.02630136986301379,0.5,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,-300.0,0
1,0,-1,1,0,0,-1,-2.539999999999992,-5.0800000000000125,0.0,1.84,-0.5,-1.1,Closed Stance,Women,10,8,0.01515151515151536,0.14285714285714285,0.0,0.7,0.625,0.0,0.0,0.1,0.0,False,290.0,0
3,7,-1,-4,0,2,-2,0.0,-5.0800000000000125,-4.0,-35.1313,-0.2626,-1.2071,Closed Stance,Light,18,11,0.02941176470588247,0.38461538461538464,0.625,0.7222222222222222,0.7272727272727273,0.16666666666666666,0.45454545454545453,0.1111111111111111,0.0,True,250.0,0
0,0,1,-1,-1,-3,0,-5.079999999999984,-5.079999999999984,2.0,-2.63,0.9,6.25,Open Stance,Medium,11,3,0.0,0.6666666666666666,1.0,0.5454545454545454,0.3333333333333333,0.2727272727272727,0.0,0.09090909090909091,0.3333333333333333,False,480.0,1
1,0,1,2,1,3,3,-10.159999999999997,-7.6200000000000045,3.0,-4.7381,0.381,0.119,Closed Stance,Heavy,6,14,-0.013657561625582959,0.75,1.0,0.6666666666666666,0.6428571428571429,0.3333333333333333,0.35714285714285715,0.16666666666666666,0.2857142857142857,False,470.0,0
0,1,0,0,-2,0,0,0.0,0.0,1.0,1.31,-0.5,-0.36,Closed Stance,Light,5,1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,False,425.0,1
0,0,-2,-1,0,-1,0,-10.159999999999997,-15.240000000000009,11.0,3.9167,-0.5,1.6667,Closed Stance,Heavy,4,3,0.025974025974025983,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,False,240.0,0
0,0,1,0,-1,0,-1,2.539999999999992,2.539999999999992,1.0,-24.3333,-0.3333,0.0,Open Stance,Medium,3,0,0.00019561815336466282,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,725.0,0
0,0,0,-1,0,3,-1,0.0,5.0800000000000125,-1.0,3.46,-0.9,-1.23,Open Stance,Medium,4,8,-0.027027027027027084,1.0,0.8,0.5,0.625,0.25,0.5,0.25,0.0,False,-450.0,1
0,0,0,0,0,0,0,-2.5400000000000205,-7.6200000000000045,-4.0,0.0,0.0,0.0,Closed Stance,Women,0,0,0.030090497737556454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-260.0,0
0,0,0,2,2,0,2,-2.5400000000000205,-7.6200000000000045,1.0,1.41,0.2,-0.08,Closed Stance,Light,4,8,0.02777777777777768,1.0,0.6666666666666666,0.5,0.75,0.25,0.125,0.25,0.375,False,-375.0,1
0,0,1,0,0,-2,1,17.78,17.78,-7.0,4.0,1.0,1.3333,Closed Stance,Heavy,7,3,0.00350350350350348,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.0,0.0,0.3333333333333333,False,385.0,0
0,0,1,0,-3,-2,-1,-10.159999999999997,-17.78,0.0,0.03,-1.0,0.0,Closed Stance,Women,4,0,0.04465811965811972,1.0,0.0,0.75,0.0,0.5,0.0,0.25,0.0,False,1350.0,0
0,1,1,0,-6,-7,-1,5.0800000000000125,15.23999999999998,-2.0,0.5333,-0.05,-0.3417,Closed Stance,Medium,24,5,-0.05150375939849616,0.6428571428571429,0.5,0.5833333333333334,0.4,0.3333333333333333,0.2,0.041666666666666664,0.0,False,-345.0,0
0,0,0,0,0,1,-3,-2.539999999999992,-7.6200000000000045,-1.0,-1.04,-0.1,3.8,Open Stance,Light,12,10,0.028571428571428692,0.5,0.2,0.5,0.5,0.0,0.1,0.25,0.0,False,-503.0,1
0,0,0,0,0,-1,0,-7.6200000000000045,-7.6200000000000045,0.0,25.25,-0.5,0.5,Closed Stance,Light,2,4,-0.0006396588486141663,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,False,-369.0,1
1,0,1,2,2,3,0,10.160000000000025,7.619999999999976,-2.0,2.9833,-0.1167,-1.05,Open Stance,Light,6,20,0.016046966731898538,0.25,0.36363636363636365,0.6666666666666666,0.55,0.16666666666666666,0.2,0.0,0.0,False,-280.0,0
1,1,-1,0,0,-1,0,10.159999999999997,-2.539999999999992,-2.0,-0.19,0.5,0.55,Closed Stance,Light,11,4,0.07246376811594202,0.2857142857142857,0.3333333333333333,0.6363636363636364,0.75,0.18181818181818182,0.25,0.0,0.0,False,-518.0,0
0,0,-1,0,3,0,8,0.0,5.0800000000000125,-3.0,-24.8235,1.2941,-1.2059,Closed Stance,Light,2,17,-0.026276276276276378,0.0,0.8888888888888888,0.5,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,False,400.0,1
0,0,0,-2,-1,0,-1,0.0,12.699999999999989,2.0,0.97,0.0,2.29,Closed Stance,Light,6,3,-0.07048092868988398,0.6,0.6666666666666666,0.8333333333333334,1.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.0,False,400.0,1
0,0,0,1,1,1,0,0.0,2.539999999999992,1.0,16.0,0.0,1.0,Closed Stance,Light,0,1,-0.013682092555331926,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,False,-340.0,1
0,1,0,0,-2,-4,-4,5.0800000000000125,7.6200000000000045,-9.0,2.1,-0.3,-0.5,Closed Stance,Heavy,33,12,-0.009789156626505924,0.7,0.75,0.6060606060606061,0.6666666666666666,0.2727272727272727,0.4166666666666667,0.15151515151515152,0.08333333333333333,False,-1080.0,0
0,0,0,-1,-1,0,0,5.0800000000000125,-5.079999999999984,-1.0,1.31,-1.0,0.26,Open Stance,Light,2,2,0.05476190476190468,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,False,400.0,1
0,0,0,-1,-3,0,-4,0.0,0.0,-1.0,31.2857,-1.1071,-2.1786,Open Stance,Light,14,4,0.0,0.5,0.5,0.7142857142857143,0.5,0.0,0.0,0.35714285714285715,0.25,False,-10.0,0
0,6,0,0,0,1,0,0.0,5.079999999999984,2.0,-2.5,0.3,-1.61,Open Stance,Women,9,9,-0.03125763125763115,0.5714285714285714,0.7142857142857143,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,True,560.0,0
0,14,0,-10,-10,-2,-4,0.0,-17.78,-2.0,0.72,-0.1,-1.51,Open Stance,Heavy,20,6,0.08225108225108224,0.5263157894736842,0.6666666666666666,0.95,1.0,0.25,0.5,0.25,0.16666666666666666,True,825.0,0
0,0,0,-2,-2,-4,0,-7.619999999999976,7.6200000000000045,-5.0,-2.49,0.6,7.06,Open Stance,Medium,5,0,-0.08222306813856106,1.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,False,115.0,1
1,1,0,0,0,-3,0,5.0800000000000125,2.5400000000000205,-3.0,10.0513,0.5,0.3974,Closed Stance,Light,13,6,0.01449275362318836,0.5,0.25,0.6153846153846154,0.6666666666666666,0.3076923076923077,0.16666666666666666,0.0,0.0,False,250.0,1
0,0,0,0,-1,-2,1,-7.6200000000000045,-10.159999999999997,-6.0,2.3193,-0.1849,2.5378,Open Stance,Medium,17,7,0.012426900584795342,0.38461538461538464,0.6666666666666666,0.7647058823529411,0.8571428571428571,0.23529411764705882,0.2857142857142857,0.058823529411764705,0.2857142857142857,False,-440.0,1
0,0,0,0,0,0,0,-2.5400000000000205,-2.539999999999992,-2.0,0.0,0.0,0.0,Open Stance,Medium,0,0,-0.00020120724346084362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-300.0,0
0,0,0,0,0,1,0,-2.5400000000000205,-2.539999999999992,1.0,-0.43,-0.1,-0.29,Closed Stance,Light,3,2,-0.00039123630672943666,0.5,1.0,0.6666666666666666,1.0,0.0,0.5,0.3333333333333333,0.5,False,-380.0,0
0,0,0,1,1,0,0,-5.079999999999984,-15.240000000000009,-5.0,27.0,1.0,5.0,Open Stance,Light,0,1,0.06024667931688832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,-270.0,0
0,1,0,0,0,0,0,5.0800000000000125,5.0800000000000125,0.0,-13.0,5.0,0.0,Open Stance,Medium,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-365.0,0
0,0,1,3,-2,-1,1,2.5400000000000205,0.0,-10.0,0.0,0.8,5.74,Closed Stance,Medium,17,3,0.013513513513513598,0.16666666666666666,0.6666666666666666,0.7058823529411765,1.0,0.11764705882352941,0.3333333333333333,0.0,0.3333333333333333,False,-345.0,1
0,0,2,0,-2,-1,0,2.539999999999992,10.160000000000025,0.0,-40.875,-0.375,-2.875,Open Stance,Light,8,0,-0.04372294372294405,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,False,-10.0,1
0,3,0,0,-3,3,-1,5.0800000000000125,5.079999999999984,-5.0,-23.2532,-0.039,0.1688,Closed Stance,Heavy,11,14,0.0003287851389118801,0.75,0.8888888888888888,0.7272727272727273,0.6428571428571429,0.36363636363636365,0.5,0.18181818181818182,0.07142857142857142,False,490.0,0
0,0,0,-1,-1,0,0,-2.5400000000000205,2.539999999999992,-13.0,-47.0,0.0,-0.5,Closed Stance,Women,2,0,-0.030769230769230882,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,-440.0,1
0,2,0,0,1,-3,6,-5.0800000000000125,-2.539999999999992,-2.0,-10.1147,0.8485,0.0563,Closed Stance,Light,22,21,-0.014475743348982939,0.35714285714285715,0.5714285714285714,0.6363636363636364,0.6666666666666666,0.22727272727272727,0.09523809523809523,0.0,0.2857142857142857,False,-345.0,0
0,0,2,-3,-2,0,1,-2.539999999999992,2.539999999999992,3.0,0.96,0.4,0.5,Closed Stance,Heavy,3,12,-0.025474525474525334,0.3333333333333333,0.4,1.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,False,266.0,0
0,0,0,-2,-2,-2,0,-5.079999999999984,-15.240000000000009,0.0,-20.6667,0.0,-2.0,Closed Stance,Heavy,3,0,0.04839506172839514,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,False,590.0,0
0,0,0,1,1,0,1,7.619999999999976,0.0,-1.0,37.0,1.0,3.0,Closed Stance,Light,0,1,0.041095890410958735,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False,-725.0,1
0,3,0,-4,-4,-2,0,-5.079999999999984,-5.079999999999984,-1.0,-27.2667,1.0,5.3333,Closed Stance,Women,5,3,0.0004884004884004867,0.4,0.0,1.0,0.6666666666666666,0.4,0.0,0.0,0.0,True,240.0,0
0,0,0,0,0,0,0,12.699999999999989,20.319999999999993,4.0,0.0,0.0,0.0,Closed Stance,Heavy,0,0,-0.03797468354430378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-440.0,0
0,0,0,0,-1,1,5,2.539999999999992,5.0800000000000125,-1.0,1.08,1.8,-4.82,Open Stance,Medium,5,12,-0.01194805194805204,0.0,1.0,0.6,0.5,0.0,0.08333333333333333,0.0,0.4166666666666667,False,230.0,1
0,0,0,0,0,-2,8,2.539999999999992,7.6200000000000045,1.0,-0.99,1.6,1.21,Open Stance,Medium,4,16,-0.024921024921024992,1.0,1.0,0.75,0.5625,0.75,0.0625,0.0,0.5,False,540.0,1
0,0,0,0,0,-1,0,0.0,-5.079999999999984,4.0,-11.4,0.1333,0.0,Closed Stance,Light,5,3,0.02623962955817083,0.5,0.0,0.4,0.3333333333333333,0.2,0.0,0.0,0.0,False,-210.0,0
0,0,0,0,2,2,2,-5.0800000000000125,2.539999999999992,12.0,-52.7647,0.4706,-0.0588,Open Stance,Light,1,17,-0.04245472837022135,1.0,0.5,1.0,0.5882352941176471,1.0,0.17647058823529413,0.0,0.11764705882352941,False,370.0,0
0,0,-1,1,0,-3,0,5.0800000000000125,-12.699999999999989,3.0,-4.12,0.0,4.0,Open Stance,Heavy,6,1,0.08615774469433002,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,False,428.0,1
0,0,2,-1,-1,0,-1,2.539999999999992,-2.539999999999992,5.0,-1.71,-0.7,-4.67,Open Stance,Light,1,2,0.027967806841046272,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False,1190.0,0
0,0,1,-2,-2,-2,0,12.699999999999989,12.700000000000017,4.0,0.64,-0.4,-1.57,Closed Stance,Heavy,6,3,0.0026343519494202994,0.6,1.0,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,False,-300.0,1
0,0,2,0,0,0,0,5.0800000000000125,10.159999999999997,4.0,-2.0,0.0,0.0,Open Stance,Heavy,2,0,-0.024255024255024127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,410.0,1
0,0,-1,-1,0,0,0,-2.539999999999992,-5.0800000000000125,-14.0,-14.0,0.0,0.0,Open Stance,Heavy,1,2,0.011720581340834646,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,False,-290.0,1
0,0,0,-2,-1,1,0,0.0,-5.0800000000000125,2.0,34.7143,-0.119,-0.8095,Closed Stance,Medium,7,6,0.027027027027027084,0.4,0.75,0.7142857142857143,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.16666666666666666,False,460.0,0
0,0,0,0,-1,0,0,5.079999999999984,2.539999999999992,-7.0,-17.0,0.0,-4.0,Open Stance,Medium,2,1,0.014079147640791434,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,400.0,0
0,0,-1,0,0,0,0,2.539999999999992,-5.4199999999999875,2.0,8.0,0.0,0.0,Closed Stance,Medium,0,1,0.04380974124809722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,745.0,0
0,0,2,0,-1,-1,0,0.0,-4.800000000000011,3.0,-10.75,0.0,0.0,Closed Stance,Light,4,0,0.026556564822460937,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,False,480.0,0
0,0,0,-1,-3,-1,0,7.619999999999976,10.159999999999997,-4.0,-48.625,-0.25,-1.0,Open Stance,Light,8,0,-0.014925373134328512,0.2,0.0,0.625,0.0,0.125,0.0,0.0,0.0,False,330.0,0
0,0,0,0,-1,-1,0,-2.539999999999992,7.6200000000000045,-1.0,0.65,0.0,-1.4,Closed Stance,Medium,3,2,-0.05263157894736836,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,False,0.0,0
16,3,2,3,-1,5,3,0.0,2.539999999999992,15.0,-5.3913,-0.3217,1.0609,Open Stance,Heavy,10,23,-0.01315315315315313,0.375,0.6875,0.8,0.6956521739130435,0.2,0.30434782608695654,0.1,0.17391304347826086,False,668.0,0
0,0,0,0,1,1,5,2.539999999999992,12.700000000000017,-5.0,1.08,-0.5,-0.5,Closed Stance,Medium,10,22,-0.04775828460038989,0.5714285714285714,0.7142857142857143,0.7,0.6363636363636364,0.4,0.22727272727272727,0.0,0.22727272727272727,False,-272.0,0
0,0,0,0,0,-2,1,0.0,5.0800000000000125,3.0,-9.8,0.6,1.0333,Open Stance,Medium,6,5,-0.02630136986301379,0.75,0.5,0.6666666666666666,0.8,0.5,0.2,0.0,0.2,False,0.0,0
0,0,0,0,-4,0,-1,-10.159999999999997,-5.079999999999984,-6.0,-1.39,-0.7,-2.64,Open Stance,Light,6,1,-0.030283365779796734,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,False,280.0,0
0,1,0,-1,2,-5,-2,2.5400000000000205,7.6200000000000045,-3.0,0.4,0.8,1.12,Closed Stance,Heavy,20,8,-0.025316455696202445,0.9166666666666666,0.6666666666666666,0.6,0.75,0.35,0.25,0.2,0.25,True,280.0,0
0,0,-2,-3,-1,1,1,10.160000000000025,12.699999999999989,1.0,-3.0625,0.1071,-2.0179,Closed Stance,Light,7,16,-0.012852404643449167,0.0,0.3333333333333333,0.7142857142857143,0.375,0.0,0.0625,0.0,0.0625,False,550.0,0
0,0,0,0,-2,-3,1,-2.539999999999992,2.539999999999992,-13.0,-6.869,1.7381,0.7976,Closed Stance,Medium,12,7,-0.02630630630630626,0.625,0.75,0.6666666666666666,0.5714285714285714,0.25,0.0,0.16666666666666666,0.42857142857142855,False,320.0,0
0,0,1,-1,-4,-1,-4,-7.6200000000000045,-5.079999999999984,-3.0,-0.61,-2.3,-1.74,Open Stance,Light,10,1,-0.014682539682539852,0.7142857142857143,0.0,0.7,0.0,0.1,0.0,0.4,0.0,False,385.0,0
0,0,0,-3,-3,-2,0,-7.6200000000000045,-5.0800000000000125,-3.0,0.11,1.3,-0.47,Closed Stance,Light,4,0,-0.015126050420168125,0.6666666666666666,0.0,0.75,0.0,0.5,0.0,0.0,0.0,False,249.0,1
0,5,0,-2,-2,-1,-3,-5.0800000000000125,-10.159999999999997,4.0,59.6667,-1.0,-1.2667,Closed Stance,Women,5,3,0.030330882352941124,1.0,0.3333333333333333,1.0,1.0,0.4,0.3333333333333333,0.6,0.0,True,2800.0,0
0,0,0,0,0,-1,0,-5.0800000000000125,5.0800000000000125,-1.0,8.8333,0.0,0.6667,Closed Stance,Medium,2,3,-0.051948051948052076,1.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,False,270.0,1
0,0,0,-2,-2,-1,-2,2.539999999999992,-7.6200000000000045,2.0,29.375,-0.1944,-0.4167,Open Stance,Medium,9,8,0.053333333333333344,1.0,0.8,0.7777777777777778,0.625,0.4444444444444444,0.375,0.3333333333333333,0.125,False,845.0,0
0,0,0,-1,-4,-3,-1,-5.0800000000000125,-7.6200000000000045,-5.0,-42.9091,-0.1818,-0.6364,Closed Stance,Medium,11,0,0.013333333333333308,0.5714285714285714,0.0,0.6363636363636364,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,False,755.0,0
0,2,3,0,-4,-2,-3,0.0,-2.5400000000000205,4.0,-18.6667,-1.5333,-2.0667,Open Stance,Light,15,0,0.013871635610766209,0.625,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.2,0.0,False,320.0,1
0,1,1,1,1,0,1,0.0,2.5400000000000205,-7.0,7.0,2.0,0.5,Open Stance,Light,1,2,-0.014078674948240333,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,False,345.0,0
0,0,0,0,-1,-1,0,-2.5400000000000205,-5.0800000000000125,4.0,1.44,-1.0,2.3,Closed Stance,Light,2,1,0.014705882352941124,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,False,0.0,0
0,0,1,0,-1,0,0,-10.159999999999997,-17.78,-3.0,-67.4,-0.2,-0.6,Closed Stance,Light,5,0,0.04137254901960785,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,False,340.0,0
3,0,0,0,-2,0,1,-17.78,-25.399999999999977,2.0,-8.3636,0.2784,-0.3693,Open Stance,Medium,16,22,0.03392857142857131,0.4166666666666667,0.4,0.75,0.6818181818181818,0.25,0.18181818181818182,0.0625,0.09090909090909091,False,-355.0,1
0,0,0,0,1,-1,0,10.160000000000025,-5.0800000000000125,-5.0,-1.2273,1.0273,1.3364,Closed Stance,Light,11,10,0.08655462184873974,0.7142857142857143,0.5714285714285714,0.6363636363636364,0.7,0.2727272727272727,0.2,0.18181818181818182,0.2,False,0.0,0
0,2,1,1,-3,-2,-3,-5.0800000000000125,2.539999999999992,3.0,-10.5143,-0.8571,1.5714,Open Stance,Medium,7,5,-0.038128538128538225,1.0,0.0,0.7142857142857143,0.6,0.2857142857142857,0.0,0.42857142857142855,0.0,True,900.0,0
0,0,0,0,0,0,0,-5.079999999999984,-5.0800000000000125,6.0,-65.0,1.0,2.0,Closed Stance,Women,1,1,0.0010080645161290036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,400.0,0
0,1,1,1,0,0,1,5.0800000000000125,5.0800000000000125,-8.0,-30.0,3.0,0.0,Closed Stance,Light,3,1,0.0004082465809348568,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,False,-580.0,1
0,0,-1,-1,0,0,0,-2.539999999999992,0.0,12.0,-36.3333,0.3333,-3.0,Closed Stance,Light,1,3,-0.013698630136986245,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,False,895.0,0
0,0,0,-3,-3,-1,0,7.6200000000000045,7.6200000000000045,2.0,-18.0,-1.0,-4.6667,Open Stance,Medium,3,0,0.0022839741149599524,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,False,385.0,0
0,0,1,-6,0,2,2,-5.079999999999984,-5.079999999999984,0.0,-1.14,-0.4,-0.79,Closed Stance,Light,7,18,-0.001543507621068807,0.3333333333333333,0.5454545454545454,0.8571428571428571,0.6111111111111112,0.2857142857142857,0.2222222222222222,0.0,0.1111111111111111,False,610.0,0
0,0,0,0,0,1,0,7.6200000000000045,10.159999999999997,-1.0,-12.3333,0.0,-0.5,Closed Stance,Medium,2,3,-0.00978034311367637,0.0,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,False,310.0,0
0,6,1,1,-4,-2,1,12.700000000000017,5.079999999999984,0.0,-28.2308,-0.0769,-1.7692,Closed Stance,Heavy,13,13,0.039289824099950854,0.8181818181818182,0.8888888888888888,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.07692307692307693,False,650.0,0
0,0,-1,0,0,0,0,-10.159999999999997,-5.079999999999984,6.0,-5.4,0.0,0.0,Closed Stance,Light,0,1,-0.028554890989774373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,500.0,0
0,0,0,0,0,0,-2,-2.5400000000000205,5.0800000000000125,1.0,1.27,-2.5,0.21,Closed Stance,Medium,6,8,-0.0412912912912915,1.0,0.6666666666666666,0.6666666666666666,0.375,0.16666666666666666,0.125,0.5,0.125,False,-230.0,1
1,0,-1,0,1,-4,0,-5.0800000000000125,-10.159999999999997,1.0,4.7083,-0.375,-0.7917,Closed Stance,Medium,8,6,0.024255024255024127,1.0,0.25,0.625,0.6666666666666666,0.625,0.16666666666666666,0.0,0.0,False,336.0,0
1,1,0,0,-2,6,-2,-2.539999999999992,7.6200000000000045,10.0,-0.07,-0.5,-1.24,Open Stance,Medium,14,15,-0.050895050895050864,0.2222222222222222,0.6666666666666666,0.6428571428571429,0.6,0.0,0.4,0.14285714285714285,0.0,True,230.0,1
0,5,0,1,-2,-1,-8,0.0,0.0,-7.0,8.3333,-0.875,-0.8333,Open Stance,Heavy,24,4,0.0,0.8,1.0,0.625,0.75,0.16666666666666666,0.75,0.3333333333333333,0.0,True,-355.0,0
0,0,0,-4,-4,-1,-2,-2.539999999999992,-2.539999999999992,-2.0,-4.26,-0.4,-3.98,Closed Stance,Light,4,0,-0.0002131287297527651,0.75,0.0,1.0,0.0,0.25,0.0,0.5,0.0,False,2150.0,0
0,1,2,-3,-2,-1,-1,0.0,-2.539999999999992,3.0,-1.49,-1.0,-3.44,Open Stance,Light,3,3,0.014705882352941124,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,False,1575.0,0
